DateTime,ALBEDO_1_1_1,APAR_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,P_1_1_1,RH_1_1_1,SHF_1_1_1,SHF_1_1_2,SHF_1_1_3,SWC_1_1_1,SWC_1_1_2,SWC_1_1_3,SWC_1_1_4,SWC_1_1_5,SWC_1_1_6,SW_IN_1_1_1,SW_OUT_1_1_1,TA_1_1_1,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_4,TS_1_1_5,TS_1_1_6,time
yyyy-mm-dd HH:MM:SS,%,umol/m^2/s,W/m^2,W/m^2,W/m^2,umol/m^2/s,m,%,W/m^2,W/m^2,W/m^2,%,%,%,%,%,%,W/m^2,W/m^2,deg C,deg C,deg C,deg C,deg C,deg C,deg C,seconds since 1970-01-01 00:00:00.0
2023-06-15 08:00,0.26460700000000004,17.9017,-128.151,-2.86539,152.119,596.724,0.0,40.7576,--,12.4417,-87.8177,27.511499999999998,--,34.115300000000005,42.156499999999994,32.8805,36.592800000000004,377.09,99.685,20.374000000000024,18.379999999999995,--,19.087000000000046,18.87099999999998,21.540999999999997,18.109000000000037,1686816000.0
2023-06-15 08:30,0.247629,20.8052,-128.335,2.01974,200.32299999999998,693.507,0.0,38.9718,--,12.1516,-108.65799999999999,27.573000000000004,--,34.0843,42.1472,32.9192,36.5632,439.42199999999997,108.744,20.99599999999998,18.76800000000003,--,18.992999999999995,18.812000000000012,23.346000000000004,19.374000000000024,1686817800.0
2023-06-15 09:00,0.235131,23.6083,-128.11700000000002,7.49816,246.03799999999998,786.945,0.0,37.3133,--,18.8598,-97.2873,27.638299999999997,--,34.0663,42.1355,32.9782,36.564800000000005,498.899,117.24700000000001,21.397000000000048,19.27000000000004,--,18.920999999999992,18.761000000000024,22.910000000000025,20.497000000000014,1686819600.0
2023-06-15 09:30,0.221933,26.6,-132.952,10.5064,290.418,886.668,0.0,34.3917,--,33.3578,-121.663,27.7203,--,34.0428,42.13699999999999,33.02719999999999,36.5625,557.566,123.68799999999999,22.150000000000034,19.860000000000014,--,18.872000000000014,18.704000000000065,21.697000000000003,20.97800000000001,1686821400.0
2023-06-15 10:00,0.21198699999999998,29.0004,-132.024,15.8998,330.38800000000003,966.681,0.0,33.1189,--,30.9748,-117.73299999999999,27.8015,--,34.025800000000004,42.12479999999999,33.064,36.5563,606.943,128.632,22.49200000000002,20.561000000000035,--,18.865999999999985,18.654000000000053,23.090000000000032,21.850000000000023,1686823200.0
2023-06-15 10:30,0.205091,31.2126,-129.472,22.2282,370.25,1040.42,0.0,31.3649,--,39.9115,-129.246,27.919,--,34.0055,42.121,33.1152,36.549699999999994,656.576,134.625,22.974000000000046,21.283000000000015,--,18.89100000000002,18.609000000000037,24.473000000000013,22.838000000000022,1686825000.0
2023-06-15 11:00,0.196774,32.8438,-129.72,26.0124,403.08,1094.79,0.0,31.1464,--,47.9422,-124.125,28.023500000000002,--,33.998,42.096999999999994,33.1847,36.5553,695.683,136.87,23.239000000000033,21.90700000000004,--,18.951000000000022,18.562000000000012,25.180000000000007,24.475000000000023,1686826800.0
2023-06-15 11:30,0.190433,33.6441,-130.363,29.0997,424.793,1121.47,0.0,30.501,--,66.7497,-127.73700000000001,28.130700000000004,--,34.0283,42.1167,33.2975,36.5582,721.673,137.418,23.55000000000001,22.50200000000001,--,19.050999999999988,18.527000000000044,27.76400000000001,25.677999999999997,1686828600.0
2023-06-15 12:00,0.183921,34.7995,-132.671,31.012,446.96,1159.98,0.0,28.9714,--,63.0103,-124.30799999999999,28.2465,--,34.026999999999994,42.092200000000005,33.4242,36.5403,748.2489999999999,137.605,24.150000000000034,23.055000000000007,--,19.187000000000012,18.497000000000014,28.682999999999993,27.968000000000018,1686830400.0
2023-06-15 12:30,0.177785,35.7007,-134.856,32.4854,462.48800000000006,1190.02,0.0,28.5015,--,44.6446,-119.91799999999999,28.352500000000003,--,34.0627,42.0887,33.582,36.518499999999996,766.012,136.183,24.402000000000044,23.634000000000015,--,19.345000000000027,18.480000000000018,27.339000000000055,30.51600000000002,1686832200.0
2023-06-15 13:00,0.174948,35.9003,-133.418,33.9148,469.327,1196.68,0.0,28.0088,--,29.4836,-115.17,28.4502,--,34.071,42.111000000000004,33.7327,36.534,771.6610000000001,135.002,24.75,24.25200000000001,--,19.531000000000006,18.468000000000018,27.476,30.59200000000004,1686834000.0
2023-06-15 13:30,0.172789,35.5732,-134.179,33.1951,463.662,1185.77,0.0,27.8885,--,19.3193,-108.756,28.562199999999997,--,34.0905,42.093500000000006,33.8907,36.5818,762.8480000000001,131.812,25.039000000000044,24.858000000000004,--,19.737000000000023,18.471000000000004,27.624000000000024,29.80000000000001,1686835800.0
2023-06-15 14:00,0.17438599999999999,35.0767,-134.436,31.785,451.971,1169.22,0.0,27.8562,--,20.6762,-96.8213,28.655199999999997,--,34.1227,42.112,34.0185,36.6307,748.7710000000001,130.579,25.227000000000032,25.42900000000003,--,19.961000000000013,18.484000000000037,28.262000000000057,29.501000000000033,1686837600.0
2023-06-15 14:30,0.17122,34.1246,-135.803,28.5183,434.63599999999997,1137.49,0.0,27.4525,--,35.3932,-92.586,28.7323,--,34.1582,42.1123,34.157199999999996,36.6755,722.793,123.836,25.56800000000004,25.980999999999995,--,20.20500000000004,18.504999999999995,30.517000000000053,31.200000000000045,1686839400.0
2023-06-15 15:00,0.169486,31.3663,-133.071,25.3648,389.103,1045.54,0.0,27.089,--,39.0731,-64.4978,28.799500000000002,--,34.2015,42.1113,34.26030000000001,36.6832,661.7689999999999,114.23,25.885000000000048,26.48599999999999,--,20.454000000000065,18.54000000000002,32.13700000000006,35.23599999999999,1686841200.0
2023-06-15 15:30,0.175019,29.4387,-131.803,21.8895,365.89300000000003,981.289,0.0,26.8557,--,54.4066,-60.3071,28.870500000000003,--,34.25,42.0962,34.3592,36.6957,630.874,111.288,25.963000000000022,26.876000000000033,--,20.712000000000046,18.58200000000005,32.83200000000005,36.450000000000045,1686843000.0
2023-06-15 16:00,0.177245,16.6117,-115.501,18.8259,275.768,553.722,0.0,27.239,--,41.6145,-36.1956,28.884299999999996,--,34.29,42.1052,34.4787,36.782199999999996,502.936,92.841,26.095000000000027,27.146000000000015,--,20.973000000000013,18.63900000000001,31.811000000000035,33.61500000000001,1686844800.0
2023-06-15 16:30,0.176506,10.0102,-109.78200000000001,14.2158,164.18099999999998,333.673,0.0,28.0478,--,15.416,-3.3915,28.915799999999997,--,34.3262,42.108000000000004,34.5673,36.830200000000005,354.783,66.6045,25.588000000000022,27.273000000000025,--,21.226,18.700000000000045,30.444000000000017,30.470000000000027,1686846600.0
2023-06-15 17:00,0.189441,19.31,-97.0899,11.9226,225.637,643.6659999999999,0.0,27.5376,--,39.0848,-27.3285,28.897699999999997,--,34.3752,42.1232,34.619699999999995,36.8942,416.19800000000004,81.5481,26.036,27.28800000000001,--,21.477000000000032,18.779000000000053,30.008000000000038,27.942000000000007,1686848400.0
2023-06-15 17:30,0.201163,14.3452,-109.62799999999999,6.89372,122.691,478.17400000000004,0.0,28.0436,--,15.1659,1.4507700000000001,28.8643,--,34.4143,42.139700000000005,34.6618,36.9693,302.094,62.8814,25.638000000000034,27.221000000000004,--,21.711000000000013,18.85300000000001,28.182000000000016,26.33000000000004,1686850200.0
2023-06-15 18:00,0.287535,11.9353,-95.563,2.78025,27.9011,397.844,0.0,27.8115,--,7.90635,3.2311900000000002,28.820500000000003,--,34.4422,42.14,34.6688,37.0025,176.304,50.0598,25.720000000000027,27.107000000000028,--,21.91300000000001,18.946000000000026,27.620000000000005,25.32800000000003,1686852000.0
2023-06-15 18:30,0.230118,13.5903,-101.89200000000001,1.65422,124.35799999999999,453.00800000000004,0.0,27.5066,--,28.1458,10.1213,28.7607,--,34.4713,42.1647,34.66780000000001,37.045700000000004,295.982,68.0777,25.974000000000046,26.920000000000016,--,22.083000000000027,19.033000000000015,26.92500000000001,25.325000000000045,1686853800.0
2023-06-15 19:00,0.201981,7.46156,-82.321,-1.21102,46.4452,248.71900000000002,0.0,27.4746,--,-8.5481,15.1957,28.714299999999998,--,34.5012,42.187200000000004,34.6385,37.066300000000005,161.701,34.1461,25.680000000000007,26.713000000000022,--,22.226,19.12700000000001,26.20700000000005,24.946000000000026,1686855600.0
2023-06-15 19:30,0.195269,3.5308300000000004,-110.23899999999999,-5.78316,-59.8149,117.694,0.0,28.9933,--,-31.6739,33.7116,28.6517,--,34.5372,42.206700000000005,34.6095,37.1145,55.4611,10.8204,24.96700000000004,26.50400000000002,--,22.34200000000004,19.222000000000037,23.987000000000023,22.99599999999998,1686857400.0
2023-06-15 20:00,0.21343499999999999,3.21223,-87.6883,-5.58387,-38.9176,107.074,0.0,29.2355,--,-21.0704,20.0544,28.567700000000002,--,34.564699999999995,42.2048,34.5512,37.1332,54.9133,11.7264,24.744000000000028,26.247000000000014,--,22.437000000000012,19.314999999999998,23.033000000000015,22.050999999999988,1686859200.0
2023-06-15 20:30,0.239979,1.71217,-109.92399999999999,-8.94086,-82.6956,57.0724,0.0,29.3609,--,-30.8472,34.0843,28.462300000000003,--,34.5877,42.2272,34.475300000000004,37.1502,23.9061,5.61837,24.41300000000001,25.875,--,22.50400000000002,19.402000000000044,22.283000000000015,21.474000000000046,1686861000.0
2023-06-15 21:00,0.359861,0.9275389999999999,-107.50399999999999,-13.2574,-86.6893,30.918,0.0,29.9436,--,-36.1885,38.742,28.366799999999998,--,34.6107,42.260299999999994,34.384499999999996,37.1595,11.4709,3.9135699999999995,23.99599999999998,25.46700000000004,--,22.547000000000025,19.489000000000033,20.82000000000005,19.952000000000055,1686862800.0
2023-06-15 21:30,--,0.279167,-101.26899999999999,-16.0572,-85.5991,9.30556,0.0,32.7607,--,-42.545,43.821,28.2717,--,34.613699999999994,42.217299999999994,34.2915,37.1733,1.29393,1.68115,23.197000000000003,25.096000000000004,--,22.555999999999983,19.571000000000026,19.232000000000028,18.261000000000024,1686864600.0
2023-06-15 22:00,--,0.034912900000000004,-91.2312,-12.4491,-79.2386,1.1637600000000001,0.0,43.1714,--,-45.2161,45.533,28.164,--,34.6113,42.2655,34.1975,37.1797,0.0,0.45651099999999994,20.295000000000016,24.704000000000065,--,22.545000000000016,19.644000000000062,17.918000000000006,16.983000000000004,1686866400.0
2023-06-15 22:30,--,0.00484254,-84.7497,-8.01327,-77.9162,0.161418,0.0,49.6733,--,-45.4175,45.121,28.0482,--,34.618,42.2698,34.082499999999996,37.1753,0.0,1.17985,18.90100000000001,24.275000000000034,--,22.508000000000038,19.713000000000022,16.984000000000037,16.07800000000003,1686868200.0
2023-06-15 23:00,--,0.00245944,-81.5331,-7.5558,-76.0178,0.0819815,0.0,52.3951,--,-45.2546,44.2891,27.9432,--,34.629,42.293800000000005,33.9692,37.164500000000004,0.0,2.0405,18.437000000000012,23.837000000000046,--,22.448000000000036,19.773000000000025,16.31400000000002,15.437999999999988,1686870000.0
2023-06-15 23:30,--,0.00333032,-78.9629,-7.463539999999999,-73.3375,0.11101099999999998,0.0,54.3374,--,-44.7283,43.0447,27.8445,--,34.6225,42.311499999999995,33.869299999999996,37.151300000000006,0.0,1.83812,17.84200000000004,23.39300000000003,--,22.367999999999995,19.829000000000065,15.895000000000039,15.040999999999997,1686871800.0
2023-06-16 00:00,--,0.00310346,-63.6555,-5.34624,-60.3902,0.103448,0.0,57.148,--,-38.5646,36.7674,27.750000000000004,--,34.6213,42.3212,33.766,37.1338,0.0,2.08095,17.379999999999995,22.965000000000032,--,22.271000000000015,19.870000000000005,15.730000000000018,14.906000000000006,1686873600.0
2023-06-16 00:30,--,0.00287642,-70.0944,-4.96387,-67.3276,0.0958805,0.0,59.4566,--,-40.8806,39.8441,27.6547,--,34.595,42.35680000000001,33.6725,37.134,0.0,2.19705,17.008000000000038,22.56400000000002,--,22.164000000000044,19.904000000000053,15.714000000000055,15.008000000000038,1686875400.0
2023-06-16 01:00,--,0.00261149,-76.5815,-5.80053,-72.4701,0.0870496,0.0,62.2714,--,-45.4786,42.725,27.5808,--,34.5802,42.3445,33.575,37.1233,0.0,1.68905,16.385000000000048,22.194000000000017,--,22.045000000000016,19.924000000000035,15.074000000000012,14.376000000000033,1686877200.0
2023-06-16 01:30,--,0.00249797,-74.8346,-4.7363800000000005,-72.5779,0.08326560000000001,0.0,64.3013,--,-46.2307,42.9937,27.499299999999998,--,34.558,42.336200000000005,33.4925,37.1473,0.0,2.47971,15.79000000000002,21.839000000000055,--,21.915999999999997,19.94500000000005,14.44300000000004,13.765000000000043,1686879000.0
2023-06-16 02:00,--,0.00227105,-72.9247,-4.79624,-69.5365,0.0757015,0.0,67.1408,--,-45.9376,42.6875,27.419,--,34.5492,42.3382,33.4058,37.160199999999996,0.0,1.40801,15.115000000000009,21.487000000000023,--,21.77800000000002,19.952000000000055,14.090000000000032,13.40100000000001,1686880800.0
2023-06-16 02:30,--,0.0022714,-66.8738,-2.7994,-66.3549,0.0757133,0.0,70.6558,--,-44.7677,41.2352,27.333000000000002,--,34.526,42.3345,33.3142,37.1403,0.0,2.28051,14.397000000000048,21.14500000000004,--,21.637000000000057,19.95500000000004,13.687999999999988,13.031000000000006,1686882600.0
2023-06-16 03:00,--,0.00389955,-63.2953,-2.61666,-63.4419,0.129985,0.0,70.3866,--,-42.8211,39.006,27.278000000000002,--,34.503299999999996,42.3385,33.235,37.1033,0.0,2.7632,14.588000000000022,20.812000000000012,--,21.499000000000024,19.948000000000036,13.583000000000027,12.947000000000003,1686884400.0
2023-06-16 03:30,--,0.0232083,-65.4963,-2.94937,-64.4122,0.77361,0.0,73.4988,--,-43.4394,39.9111,27.199800000000003,--,34.4698,42.3572,33.15820000000001,37.077,0.0,1.8652799999999998,14.102000000000032,20.508000000000038,--,21.35300000000001,19.936000000000035,13.490000000000009,12.91700000000003,1686886200.0
2023-06-16 04:00,--,0.17889000000000002,-70.7362,-3.4764,-68.8896,5.96298,0.0,73.4444,--,-43.9134,40.6834,27.145999999999997,--,34.470800000000004,42.346000000000004,33.0878,37.068,1.52021,3.15003,13.98599999999999,20.213000000000022,--,21.20700000000005,19.920000000000016,13.13900000000001,12.586000000000013,1686888000.0
2023-06-16 04:30,0.566876,0.775273,-69.1807,-3.3057199999999995,-58.5056,25.8425,0.0,74.7765,--,-39.3101,36.0768,27.085199999999997,--,34.448299999999996,42.35529999999999,33.0223,37.045,16.1237,8.75429,13.82000000000005,19.937999999999988,--,21.062999999999988,19.898000000000025,12.971000000000004,12.414000000000044,1686889800.0
2023-06-16 05:00,0.479058,2.17887,-61.2754,-0.407969,-31.618,72.6291,0.0,76.2484,--,-26.2075,23.0465,27.0337,--,34.420700000000004,42.370200000000004,32.9618,36.994699999999995,55.8007,26.5512,13.956000000000017,19.677999999999997,--,20.91700000000003,19.865999999999985,13.649000000000058,13.103000000000009,1686891600.0
2023-06-16 05:30,0.435514,4.1692599999999995,-77.8251,-2.1308599999999998,-20.8787,138.975,0.0,72.9453,--,-19.5606,17.7651,26.988,--,34.3835,42.341699999999996,32.912,36.8828,96.5694,41.7538,15.858000000000004,19.473000000000013,--,20.771000000000015,19.838000000000022,14.90300000000002,14.376000000000033,1686893400.0
2023-06-16 06:00,0.383814,6.31182,-99.1972,-8.30545,-7.60637,210.394,0.0,64.5819,--,-18.3781,17.1052,26.975700000000003,--,34.352199999999996,42.3482,32.886500000000005,36.8688,134.999,51.7134,18.476,19.397000000000048,--,20.628000000000043,19.797000000000025,16.001000000000033,15.509000000000015,1686895200.0
2023-06-16 06:30,0.342794,8.83428,-114.17399999999999,-12.9883,19.6702,294.476,0.0,54.1856,--,-15.8688,14.084,26.9715,--,34.326499999999996,42.3358,32.887699999999995,36.8475,183.615,62.7587,20.06600000000003,19.439999999999998,--,20.49000000000001,19.758000000000038,16.850000000000023,16.154000000000053,1686897000.0
2023-06-16 07:00,0.301793,10.2719,-118.766,-13.3761,40.465,342.39599999999996,0.0,44.6259,--,-9.5135,5.69195,26.996,--,34.2887,42.327200000000005,32.879799999999996,36.832800000000006,208.94400000000002,63.0891,21.273000000000025,19.53200000000004,--,20.360000000000014,19.71900000000005,18.372000000000014,17.055999999999983,1686898800.0
2023-06-16 07:30,0.264911,10.5485,-120.98,-14.4248,47.9276,351.615,0.0,42.4519,--,-7.46784,-17.218,27.015300000000003,--,34.257799999999996,42.319799999999994,32.8853,36.83030000000001,211.615,57.1322,22.25,19.74599999999998,--,20.245000000000005,19.670999999999992,19.91900000000004,17.442000000000007,1686900600.0
2023-06-16 08:00,0.22810100000000003,10.4478,-121.521,-16.4405,49.9069,348.26099999999997,0.0,41.0928,--,-1.6516400000000002,-23.9236,27.063200000000005,--,34.2357,42.3235,32.9038,36.8108,202.766,47.779,22.729000000000042,20.033000000000015,--,20.144000000000062,19.62700000000001,20.71700000000004,18.00400000000002,1686902400.0
2023-06-16 08:30,0.201694,9.94115,-104.476,-9.90392,57.383,331.37199999999996,0.0,43.3012,--,2.79691,-22.282,27.098,--,34.2108,42.324,32.9372,36.7937,190.697,38.7426,22.323000000000036,20.295000000000016,--,20.06400000000002,19.579000000000065,20.91300000000001,19.022000000000048,1686904200.0
2023-06-16 09:00,0.232225,22.0763,-116.76899999999999,0.157418,234.304,735.877,0.0,40.9295,--,17.9028,-105.325,27.1355,--,34.1862,42.318,32.9663,36.798500000000004,459.01,107.779,23.08400000000006,20.529000000000053,--,20.003000000000043,19.52800000000002,21.684000000000026,20.547000000000025,1686906000.0
2023-06-16 09:30,0.223121,27.1668,-130.373,4.15685,303.808,905.56,0.0,33.3843,--,38.0243,-133.25799999999998,27.174299999999995,--,34.1543,42.298500000000004,32.994299999999996,36.780499999999996,564.1669999999999,125.829,24.537000000000035,20.898000000000025,--,19.964000000000055,19.487000000000023,22.89300000000003,22.211000000000013,1686907800.0
2023-06-16 10:00,0.213707,29.3971,-130.916,9.27019,338.154,979.905,0.0,33.2079,--,29.4794,-131.634,27.261199999999995,--,34.14,42.2947,33.0235,36.7667,608.33,129.99,25.218000000000018,21.529000000000053,--,19.946000000000026,19.44100000000003,24.720000000000027,23.33200000000005,1686909600.0
2023-06-16 10:30,0.203234,32.1175,-124.286,14.6021,393.725,1070.58,0.0,30.8632,--,46.1034,-142.202,27.3708,--,34.1213,42.3043,33.0687,36.7655,668.4060000000001,135.79399999999998,25.71700000000004,22.312999999999988,--,19.952000000000055,19.402000000000044,26.588000000000022,24.53800000000001,1686911400.0
2023-06-16 11:00,0.191423,29.1655,-97.2761,18.0093,375.935,972.182,0.0,27.9917,--,52.808,-120.491,27.492499999999996,--,34.0975,42.2897,33.1537,36.748200000000004,611.07,119.84899999999999,26.003000000000043,23.086000000000013,--,19.997000000000014,19.36700000000002,28.325000000000045,27.567000000000007,1686913200.0
2023-06-16 11:30,0.189475,26.5142,-94.2593,15.0329,339.801,883.807,0.0,25.9101,--,61.6348,-104.471,27.6375,--,34.1087,42.28229999999999,33.2815,36.756,555.442,106.34899999999999,25.74799999999999,23.835000000000036,--,20.077000000000055,19.333000000000027,28.484000000000037,27.87099999999998,1686915000.0
2023-06-16 12:00,0.168356,17.6764,-116.493,5.88053,167.795,589.215,0.0,28.24,--,15.4205,-33.0384,27.7518,--,34.107,42.3062,33.403299999999994,36.791000000000004,351.855,61.6862,25.761000000000024,24.418000000000006,--,20.20700000000005,19.310000000000002,29.17700000000002,28.387000000000057,1686916800.0
2023-06-16 12:30,0.17724700000000002,33.1705,-118.19,16.2928,441.64599999999996,1105.68,0.0,27.2129,--,62.7197,-129.42600000000002,27.8512,--,34.1323,42.3412,33.5313,36.768499999999996,702.58,126.45100000000001,25.96900000000005,24.947000000000003,--,20.37700000000001,19.295999999999992,27.168000000000006,28.99200000000002,1686918600.0
2023-06-16 13:00,0.172921,31.9822,-127.34200000000001,20.0377,409.001,1066.07,0.0,27.1372,--,44.0696,-104.139,27.918000000000003,--,34.1488,42.262299999999996,33.618,36.760999999999996,675.171,118.791,26.430000000000007,25.384000000000015,--,20.557000000000016,19.285000000000025,28.382000000000005,30.634000000000015,1686920400.0
2023-06-16 13:30,0.174573,35.7676,-122.63,23.3346,481.843,1192.25,0.0,26.0023,--,56.1797,-121.156,27.9908,--,34.1633,42.2513,33.728,36.787,762.497,134.69,26.872000000000014,25.884000000000015,--,20.757000000000005,19.29200000000003,29.411,30.836000000000013,1686922200.0
2023-06-16 14:00,0.17493399999999998,28.1954,-106.723,18.9024,364.77099999999996,939.847,0.0,25.1968,--,43.7763,-76.9731,28.0863,--,34.1803,42.2655,33.85,36.7973,598.145,107.74799999999999,26.824000000000012,26.468000000000018,--,20.962000000000046,19.30400000000003,30.67900000000003,31.418000000000006,1686924000.0
2023-06-16 14:30,0.175972,20.2494,-103.45100000000001,13.8154,229.61900000000003,674.9789999999999,0.0,25.7138,--,31.3583,-39.2216,28.21,--,34.2158,42.2785,34.006,36.8398,423.426,76.5401,26.39100000000002,27.013000000000034,--,21.177999999999997,19.325000000000045,29.444000000000017,29.952000000000055,1686925800.0
2023-06-16 15:00,0.18023,18.3073,-91.0291,12.2714,210.231,610.243,0.0,26.6377,--,23.3122,-22.5752,28.254800000000003,--,34.2587,42.28229999999999,34.0867,36.8728,383.767,70.236,26.576000000000022,27.233000000000004,--,21.40300000000002,19.36099999999999,30.17500000000001,31.075000000000045,1686927600.0
2023-06-16 15:30,0.18018199999999998,30.2962,-121.605,15.1435,396.466,1009.87,0.0,26.1964,--,84.7811,-83.827,28.2785,--,34.291700000000006,42.301,34.1322,36.8513,651.783,118.568,27.463000000000022,27.286,--,21.650000000000034,19.406000000000006,32.950000000000045,35.54200000000003,1686929400.0
2023-06-16 16:00,0.172953,10.1264,-113.788,7.14905,121.77,337.54699999999997,0.0,27.5465,--,9.8328,-1.3698700000000001,28.311199999999996,--,34.3383,42.29350000000001,34.204,36.9343,297.176,54.4682,26.509000000000015,27.40300000000002,--,21.882000000000005,19.458000000000027,30.287000000000035,31.370000000000005,1686931200.0
2023-06-16 16:30,0.18796300000000002,12.1472,-112.055,8.86698,215.045,404.908,0.0,26.662,--,44.2946,-35.4229,28.310000000000002,--,34.3617,42.3175,34.2418,36.9893,418.483,82.5155,26.999000000000024,27.456000000000017,--,22.096000000000004,19.519000000000062,30.341000000000008,29.84400000000005,1686933000.0
2023-06-16 17:00,0.18052200000000002,11.7543,-89.7697,5.48874,108.056,391.81,0.0,27.4092,--,5.262919999999999,1.55561,28.2902,--,34.3943,42.3212,34.258,37.0448,251.368,48.0536,26.680000000000007,27.423000000000002,--,22.29000000000002,19.590000000000032,30.240999999999985,28.73599999999999,1686934800.0
2023-06-16 17:30,0.208092,14.5552,-115.334,4.64856,165.12599999999998,485.17400000000004,0.0,28.3214,--,34.0799,-13.8534,28.2753,--,34.4362,42.3218,34.272,37.0917,362.30800000000005,77.1996,26.684000000000026,27.286,--,22.458000000000027,19.662000000000035,28.727000000000032,26.670999999999992,1686936600.0
2023-06-16 18:00,0.410239,14.1126,-118.191,1.4268299999999998,19.2284,470.42,0.0,27.9943,--,25.6958,3.3225800000000003,28.250199999999996,--,34.4358,42.3332,34.282199999999996,37.1355,207.107,68.2605,26.965000000000032,27.06800000000004,--,22.605000000000018,19.740999999999985,28.952000000000055,26.26400000000001,1686938400.0
2023-06-16 18:30,0.23236700000000002,11.5953,-120.12899999999999,-2.7164,76.0628,386.51099999999997,0.0,28.1415,--,11.7914,18.7889,28.191,--,34.4518,42.335,34.2867,37.1573,251.94799999999998,58.4722,26.574000000000012,26.848000000000013,--,22.735000000000014,19.81800000000004,27.699000000000012,25.510000000000048,1686940200.0
2023-06-16 19:00,0.188381,7.14726,-119.251,-7.43156,1.07342,238.24200000000002,0.0,27.8025,--,-16.2966,26.7166,28.151799999999998,--,34.4853,42.3548,34.274699999999996,37.164500000000004,141.44299999999998,28.5502,26.362000000000023,26.672000000000025,--,22.836000000000013,19.898000000000025,25.949000000000012,24.382000000000005,1686942000.0
2023-06-16 19:30,0.184079,4.11966,-112.79799999999999,-8.25109,-55.6188,137.322,0.0,28.1746,--,-25.5225,26.3722,28.0893,--,34.503699999999995,42.376999999999995,34.2545,37.1738,59.9464,11.0186,25.872000000000014,26.484000000000037,--,22.91500000000002,19.980000000000018,24.140000000000043,23.113,1686943800.0
2023-06-16 20:00,0.20435899999999999,2.92938,-109.303,-9.04111,-66.48,97.646,0.0,30.407,--,-26.0985,27.6054,27.9957,--,34.5053,42.3947,34.1998,37.187,42.3882,8.60646,25.472000000000037,26.196000000000026,--,22.976,20.05200000000002,23.14300000000003,22.269000000000062,1686945600.0
2023-06-16 20:30,0.245377,1.78253,-106.2,-11.8581,-75.5291,59.4178,0.0,31.0461,--,-28.955,31.3285,27.907799999999998,--,34.5295,42.389700000000005,34.115300000000005,37.198,24.8553,6.04232,25.226,25.851,--,23.013000000000034,20.124000000000024,22.18900000000002,21.343000000000018,1686947400.0
2023-06-16 21:00,0.394144,0.862785,-103.036,-13.818,-82.0485,28.7595,0.0,32.4975,--,-31.8778,33.9749,27.807,--,34.541700000000006,42.391,34.0312,37.2207,11.345,4.175669999999999,24.852000000000032,25.535000000000025,--,23.03000000000003,20.194000000000017,21.022000000000048,20.208000000000027,1686949200.0
2023-06-16 21:30,1.08646,0.242668,-100.14,-14.4339,-86.5388,8.08892,0.0,34.6109,--,-34.4783,36.2068,27.7115,--,34.5473,42.407700000000006,33.9403,37.221199999999996,1.07885,1.91162,24.293000000000006,25.19500000000005,--,23.02000000000004,20.261000000000024,20.204000000000065,19.420999999999992,1686951000.0
2023-06-16 22:00,--,0.0358184,-97.9994,-14.6049,-84.7367,1.19395,0.0,36.4884,--,-35.584,36.7153,27.617800000000003,--,34.5533,42.43,33.8565,37.2042,0.0,1.34225,23.800999999999988,24.83200000000005,--,22.987000000000023,20.317000000000007,19.447000000000003,18.713000000000022,1686952800.0
2023-06-16 22:30,--,0.00506909,-97.4332,-13.6083,-84.9361,0.16897,0.0,38.8139,--,-34.0096,35.0322,27.5287,--,34.5528,42.4133,33.76,37.2033,0.0,1.11119,23.067000000000007,24.458000000000027,--,22.935000000000002,20.375,18.96700000000004,18.305999999999983,1686954600.0
2023-06-16 23:00,--,0.00268619,-96.4952,-14.0516,-83.3349,0.0895398,0.0,41.0653,--,-35.7291,35.8566,27.437800000000003,--,34.5562,42.4325,33.668000000000006,37.188,0.0,0.891308,22.448000000000036,24.06800000000004,--,22.87299999999999,20.418000000000006,18.557000000000016,17.94500000000005,1686956400.0
2023-06-16 23:30,--,0.0024971,-93.1125,-14.9811,-79.0295,0.0832367,0.0,43.6823,--,-39.4963,39.0579,27.345999999999997,--,34.5477,42.4225,33.5788,37.2018,0.0,0.898114,21.607000000000028,23.706000000000017,--,22.78800000000001,20.45500000000004,17.53000000000003,16.87099999999998,1686958200.0
2023-06-17 00:00,--,0.00238361,-90.4365,-15.1045,-75.873,0.0794536,0.0,45.6841,--,-40.5795,39.8026,27.2638,--,34.534000000000006,42.4167,33.4937,37.1802,0.0,0.54098,20.91300000000001,23.369000000000028,--,22.69300000000004,20.48599999999999,16.772000000000048,16.125,1686960000.0
2023-06-17 00:30,--,0.00227021,-83.2494,-11.6511,-71.7709,0.07567360000000001,0.0,55.1091,--,-42.9321,41.5869,27.1877,--,34.531,42.4178,33.4013,37.1718,0.0,0.17255,18.39300000000003,23.025000000000034,--,22.590000000000032,20.509000000000015,16.003000000000043,15.362000000000023,1686961800.0
2023-06-17 01:00,--,0.00249765,-79.7529,-7.127269999999999,-74.0688,0.083255,0.0,61.8927,--,-44.5555,42.0792,27.113200000000003,--,34.5182,42.45100000000001,33.329,37.1735,0.0,1.44319,17.182000000000016,22.67700000000002,--,22.480999999999995,20.525000000000034,15.396000000000015,14.756000000000029,1686963600.0
