DateTime,Year,DoY,season,NEE_orig,NEE_filled,NEE_fqc,NEE_fmeth,NEE_U05,NEE_U50,NEE_U95,Tair,Tair_qc,Tsoil,Tsoil_qc,VPD,VPD_qc,Rg,Rg_qc,PPFD,PPFD_qc,Rn,Rn_qc,LE,LE_qc,H,H_qc,Ustar_Thresh,RH,Pa,WS,CO2,SWC,TSoil_1,TSoil_2,TSoil_3,TSoil_4,TSoil_5,TSoil_6,TSoil_avg,VWC_1,VWC_2,VWC_3,VWC_4,VWC_5,VWC_6,VWC_avg
2013-04-01T17:30:00Z,2013,91.72916666666666,2013060,NA,-2.718026666666667,1,1,-2.718026666666667,-2.718026666666667,-2.718026666666667,3.24532,0,5.343557912037037,2,0.5580000000000007,0,37.80867,0,108.0812,0,18.94791,0,-3523900,0,-772.346036328125,1,0.07621052,92.77535,101.3,40.0838,3.13718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-01T18:00:00Z,2013,91.75,2013060,NA,-2.718026666666667,1,1,-2.718026666666667,-2.718026666666667,-2.718026666666667,3.286098,0,5.3780841666666666,2,0.5369690000000005,0,30.04053,0,85.58549,0,19.37023,0,0,0,-690.6044308035714,1,0.07621052,93.08084,101.3,2.74211,3.0735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-01T18:30:00Z,2013,91.77083333333333,2013060,NA,4.798128,1,1,4.798128,4.798128,4.798128,3.423669,0,5.434401754629629,2,0.5497629999999998,0,23.75587,0,66.40317,0,19.88661,0,-1141360,0,-1058.9253951086957,1,0.07621052,93.01874,101.3,13.8562,3.1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-01T19:00:00Z,2013,91.79166666666667,2013060,2.85941e-51,2.85941e-51,0,1,2.85941e-51,2.85941e-51,2.85941e-51,3.587509,0,5.547196838383838,2,0.5657140000000005,0,16.10108,0,44.27553,0,18.93613,0,0,0,-944.4467640625,1,0.07621052,92.8512,101.3,210233e30,3.17149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-01T19:30:00Z,2013,91.8125,2013060,NA,-4.63808,1,1,-4.63808,-4.63808,-4.63808,3.72031,0,5.628255609523809,2,0.575256999999999,0,8.710898,0,23.72394,0,15.69971,0,0,0,-5.24001e-68,0,0.07621052,92.78259,101.3,123927e30,3.22968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-01T20:00:00Z,2013,91.83333333333333,2013060,NA,-4.63808,1,1,-4.63808,-4.63808,-4.63808,3.788214,0,5.681199400900901,2,0.5796000000000001,0,5.383353,0,14.03856,0,15.53609,0,0,0,-946.5623689873418,1,0.07621052,92.81409,101.3,973261e29,3.26983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-01T20:30:00Z,2013,91.85416666666666,2013060,NA,-4.63808,1,1,-4.63808,-4.63808,-4.63808,3.94405,0,5.762133407894737,2,0.6083189999999994,0,0.55914,0,1.695239,0,15.90602,0,0,0,-993.0776902777778,1,0.07621052,92.43999,101.3,329646e23,3.38087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-01T21:00:00Z,2013,91.875,2013060,NA,-4.63808,1,1,-4.63808,-4.63808,-4.63808,3.943725,0,5.7770176025641025,2,0.5099180000000003,0,0.006781883,0,0.0933372,0,17.39359,0,0,0,-1013.2685438356165,1,0.07621052,93.63289,101.3,8333e31,3.41748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-01T21:30:00Z,2013,91.89583333333333,2013060,NA,-4.63808,1,1,-4.63808,-4.63808,-4.63808,4.021417,0,5.81002731300813,2,0.5799239999999994,0,0.01356378,0,0.07567916,0,19.87447,0,0,0,-1049.8512142857144,1,0.07621052,92.87746,101.3,255451e30,3.48996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-01T22:00:00Z,2013,91.91666666666667,2013060,NA,-4.63808,1,1,-4.63808,-4.63808,-4.63808,4.239447,0,5.862123981060606,2,0.5071800000000004,0,0.05048564,0,0.07441592,0,18.37961,0,0,0,-1.91634e-67,0,0.07621052,94.03232,101.3,11544e31,3.63878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-01T22:30:00Z,2013,91.9375,2013060,NA,5.97477,1,2,5.97477,5.97477,5.97477,5.121459,0,6.121030361788618,2,0.587027,0,0.1205589,0,0.07567397,0,20.32167,0,0,0,-1018.3860238095239,1,0.07621052,93.34982,101.3,907428e29,4.32416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-01T23:00:00Z,2013,91.95833333333333,2013060,NA,5.97477,1,2,5.97477,5.97477,5.97477,5.234772,0,6.1115999047619045,2,0.47022200000000014,0,0.003013926,0,0.07441127,0,21.26589,0,0,0,-1019.0755853658536,1,0.07621052,94.57025,101.3,1045e32,4.50012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-01T23:30:00Z,2013,91.97916666666666,2013060,NA,5.97477,1,2,5.97477,5.97477,5.97477,5.44359,0,6.130570456349206,2,0.4508639999999997,0,0.00979509,0,0.07567163,0,23.73571,0,0,0,-799.0643513513513,1,0.07621052,95.17124,101.3,647539e27,4.64343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T00:00:00Z,2013,92,2013060,NA,0.5164065555555556,3,3,0.4790465,0.5164065555555556,0.546488625,5.6387082500000005,1,7.368319326388889,3,0.4243660000000002,1,0.003202254,1,0.0737753275,1,23.8092175,1,0,0,1.16031679552e-61,1,0.07621052,NA,NA,760009e24,5.15757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T00:30:00Z,2013,92.02083333333333,2013060,NA,5.97477,1,2,5.97477,5.97477,5.97477,6.012498,0,6.1862683787878785,2,0.4223700000000008,0,0,0,0.06431406,0,25.19979,0,0,0,3.59104e-67,0,0.07621052,95.47625,101.3,74795e30,5.16661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T01:00:00Z,2013,92.04166666666667,2013060,NA,5.97477,1,2,5.97477,5.97477,5.97477,5.863973,0,6.16144973255814,2,0.3540080000000001,0,0,0,0.08070435,0,25.03548,0,0,0,2.32063e-61,0,0.07621052,96.19053,101.3,512776e26,5.08478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T01:30:00Z,2013,92.0625,2013060,NA,-0.9255637499999998,1,2,-0.9255637499999998,-0.9255637499999998,-0.9255637499999998,6.171228,0,6.208834918604651,2,0.41518000000000055,0,0,0,0.06683265,0,25.57547,0,-0,0,-584.70065625,1,0.07621052,95.64632,101.3,305068,5.30462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T02:00:00Z,2013,92.08333333333333,2013060,NA,-0.9255637499999998,1,2,-0.9255637499999998,-0.9255637499999998,-0.9255637499999998,6.291977,0,6.237132238095238,2,0.42067999999999994,0,0,0,0.06809356,0,25.78162,0,0,0,-581.5731379310345,1,0.07621052,95.57829,101.3,15908.6,5.38264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T02:30:00Z,2013,92.10416666666666,2013060,NA,-0.9255637499999998,1,2,-0.9255637499999998,-0.9255637499999998,-0.9255637499999998,6.190503,0,6.208834918604651,2,0.34221000000000057,0,0.003013397,0,0.06809356,0,25.5673,0,0,0,-584.70065625,1,0.07621052,96.39462,101.3,752.603,5.35189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T03:00:00Z,2013,92.125,2013060,NA,-0.9255637499999998,1,2,-0.9255637499999998,-0.9255637499999998,-0.9255637499999998,6.128144,0,6.208834918604651,2,0.26286699999999996,0,0,0,0.08448646,0,25.41186,0,4838940,0,-508.22712903225806,1,0.07621052,97.21094,101.3,80.8319,5.3741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T03:30:00Z,2013,92.14583333333333,2013060,NA,-0.9255637499999998,1,2,-0.9255637499999998,-0.9255637499999998,-0.9255637499999998,6.013631,0,6.168516825581396,2,0.21392099999999914,0,0,0,0.1071843,0,25.21452,0,0,0,-525.60503125,1,0.07621052,97.68713,101.3,55.2331,5.2941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T04:00:00Z,2013,92.16666666666667,2013060,NA,-0.9255637499999998,1,2,-0.9255637499999998,-0.9255637499999998,-0.9255637499999998,5.878144,0,6.142684603174603,2,0.18786599999999987,0,0,0,0.1097063,0,25.17894,0,0,0,-579.3936666666667,1,0.07621052,97.95924,101.3,82.0537,5.18602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T04:30:00Z,2013,92.1875,2013060,NA,-0.9255637499999998,1,2,-0.9255637499999998,-0.9255637499999998,-0.9255637499999998,5.659324,0,6.117225449612403,2,0.15893400000000057,0,0,0,0.1059233,0,25.04457,0,272019000,0,-667.3617428571429,1,0.07621052,98.26537,101.3,113.953,5.01276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T05:00:00Z,2013,92.20833333333333,2013060,NA,-0.9255637499999998,1,2,-0.9255637499999998,-0.9255637499999998,-0.9255637499999998,5.819188,0,6.142684603174603,2,0.15634099999999984,0,0,0,0.09709638,0,24.67339,0,0,0,-579.3936666666667,1,0.07621052,98.33339,101.3,156.985,5.16222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T05:30:00Z,2013,92.22916666666666,2013060,NA,-0.9255637499999998,1,2,-0.9255637499999998,-0.9255637499999998,-0.9255637499999998,5.773836,0,6.142684603174603,2,0.16828300000000018,0,0,0,0.08953043,0,22.39889,0,0,0,-579.3936666666667,1,0.07621052,98.16332,101.3,179.925,5.15351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T06:00:00Z,2013,92.25,2013060,NA,-0.9255637499999998,1,2,-0.9255637499999998,-0.9255637499999998,-0.9255637499999998,5.631546,0,6.136142715909091,2,0.22790699999999942,0,0,0,0.1034013,0,21.32947,0,0,0,-667.3617428571429,1,0.07621052,97.48305,101.3,218.97,4.98508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T06:30:00Z,2013,92.27083333333333,2013060,NA,-0.9255637499999998,1,2,-0.9255637499999998,-0.9255637499999998,-0.9255637499999998,5.430865,0,6.058444874074074,2,0.22576400000000052,0,0,0,0.1248382,0,21.54396,0,503613000,0,-724.4605675675675,1,0.07621052,97.48305,101.3,264.261,4.79169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T07:00:00Z,2013,92.29166666666667,2013060,NA,-0.9255637499999998,1,2,-0.9255637499999998,-0.9255637499999998,-0.9255637499999998,5.574857,0,6.058444874074074,2,0.25195100000000026,0,0.00075334899999999995,0,1.017621,0,21.73223,0,0,0,-667.3617428571429,1,0.07621052,97.21094,101.3,310.062,4.94471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T07:30:00Z,2013,92.3125,2013060,NA,-0.9255637499999998,1,2,-0.9255637499999998,-0.9255637499999998,-0.9255637499999998,5.414992,0,6.072919018115942,2,0.25623199999999957,0,1.611414,0,8.985828,0,22.22167,0,39736400,0,-753.3779210526316,1,0.07621052,97.17693,101.3,360.512,4.83672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T08:00:00Z,2013,92.33333333333333,2013060,NA,-0.9255637499999998,1,2,-0.9255637499999998,-0.9255637499999998,-0.9255637499999998,5.42633,0,6.180278716049383,2,0.4055819999999999,0,9.199901,0,28.3534,0,23.14189,0,47523600,0,-238.205,0,0.07621052,95.51026,101.3,399.183,4.84098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T08:30:00Z,2013,92.35416666666666,2013060,NA,-5.565166666666666,1,1,-5.565166666666666,-5.565166666666666,-5.565166666666666,5.331092,0,6.02776202027027,2,0.7381919999999997,0,24.91552,0,68.80602,0,23.48516,0,22715800,0,332.247,0,0.07621052,91.63271,101.3,436.335,4.76179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T09:00:00Z,2013,92.375,2013060,NA,-5.565166666666666,1,1,-5.565166666666666,-5.565166666666666,-5.565166666666666,5.197305,0,6.041685666666667,2,1.3505489999999998,0,55.83523,0,150.2384,0,17.19855,0,401164000,0,36328.2,0,0.07621052,84.72794,101.3,458.479,4.63647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T09:30:00Z,2013,92.39583333333333,2013060,NA,-26.0644,2,2,-26.0644,-26.0644,-26.0644,5.385513,0,7.062560583333333,3,1.9464199999999998,0,141.7456,0,393.3162,0,-12.50708,0,-469858000,0,45028,0,0.07621052,78.60549,101.3,460.904,5.11011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T10:00:00Z,2013,92.41666666666667,2013060,NA,-8.946395,2,1,-8.946395,-8.946395,-8.946395,5.210343,0,5.4280885,2,1.9525510000000001,0,124.0059,0,339.8295,0,29.77389,0,0,0,10708.9,0,0.07621052,77.55106,101.3,388.606,5.32791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T10:30:00Z,2013,92.4375,2013060,NA,-4.308839442857143,3,2,-4.308839442857143,-4.308839442857143,-4.308839442857143,4.695037,0,16.869065833333334,3,2.016175,0,169.772,0,461.6328,0,61.62463,0,0,0,-9566.2,0,0.07621052,75.10208,101.3,368.785,5.01275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T11:00:00Z,2013,92.45833333333333,2013060,NA,-1.4082699590909091,3,2,-1.4082699590909091,-1.4082699590909091,-1.4082699590909091,3.894583,0,15.494365853333333,3,2.324526,0,161.4141,0,444.2511,0,63.46518,0,0,0,-2189.29,0,0.07621052,71.1565,101.3,369.844,4.36946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T11:30:00Z,2013,92.47916666666666,2013060,NA,-11.095161000000001,3,2,-11.095161000000001,-11.095161000000001,-11.095161000000001,3.951272,0,16.7176125,3,2.3494499999999996,0,175.8525,0,495.0612,0,68.32872,0,0,0,-287.621,0,0.07621052,70.98643,101.3,368.685,4.66351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T12:00:00Z,2013,92.5,2013060,NA,-26.0644,2,2,-26.0644,-26.0644,-26.0644,3.757735,0,7.062560583333333,3,2.0656909999999993,0,140.4607,0,417.001,0,59.70882,0,-12364684.210526315,1,-368.80374157894744,1,0.07621052,73.81199,101.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T12:30:00Z,2013,92.52083333333333,2013060,NA,-26.0644,2,2,-26.0644,-26.0644,-26.0644,3.619553,0,8.582746805555555,3,2.150321000000001,0,127.2682,0,374.9552,0,52.17732,0,0,0,-106.643,0,0.07621052,73.06138,101.3,370.209,4.17709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T13:00:00Z,2013,92.54166666666667,2013060,NA,-26.0644,2,2,-26.0644,-26.0644,-26.0644,3.682582,0,9.306284677083333,3,2.2046219999999996,0,150.7528,0,444.6273,0,62.06709,0,0,0,-601.97,0,0.07621052,72.381,101.3,370.094,4.42358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T13:30:00Z,2013,92.5625,2013060,NA,-3.727344857142857,3,2,-3.727344857142857,-3.727344857142857,-3.727344857142857,3.658189,0,17.344435714285716,3,2.297053,0,172.4598,0,508.3058,0,71.22217,0,0,0,-423.714,0,0.07621052,71.36059,101.3,370.002,4.36489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T14:00:00Z,2013,92.58333333333333,2013060,NA,-26.0644,2,2,-26.0644,-26.0644,-26.0644,3.564085,0,6.8283982,3,2.06112,0,136.1077,0,402.5988,0,56.8027,0,0,0,-238.924,0,0.07621052,73.74154,101.3,370.903,4.1857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T14:30:00Z,2013,92.60416666666666,2013060,NA,-26.0644,2,2,-26.0644,-26.0644,-26.0644,3.475649,0,9.339878597222222,3,2.042859,0,143.6412,0,423.4377,0,61.163,0,0,0,-62.0164,0,0.07621052,73.91161,101.3,370.893,4.05854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T15:00:00Z,2013,92.625,2013060,NA,-17.073326666666667,3,2,-17.073326666666667,-17.073326666666667,-17.073326666666667,3.713177,0,20.151287500000002,3,2.456104,0,210.5856,0,613.8307,0,90.56875,0,0,0,-409.749,0,0.07621052,69.52385,101.3,370.216,4.52078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T15:30:00Z,2013,92.64583333333333,2013060,NA,-16.8362,3,2,-16.8362,-16.8362,-16.8362,4.024402,0,19.162188333333333,3,2.832218000000001,0,220.3131,0,645.2433,0,92.94865,0,0,0,-1286.63,0,0.07621052,65.85038,101.3,369.937,5.00015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T16:00:00Z,2013,92.66666666666667,2013060,NA,-17.073326666666667,3,2,-17.073326666666667,-17.073326666666667,-17.073326666666667,4.193336,0,20.151287500000002,3,2.9150599999999995,0,215.4233,0,632.0114,0,86.61243,0,0,0,-248.905,0,0.07621052,65.10208,101.3,369.207,5.09296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T16:30:00Z,2013,92.6875,2013060,NA,-26.0644,2,2,-26.0644,-26.0644,-26.0644,4.4765,0,9.58417075,3,3.1349349999999996,0,150.2062,0,446.2677,0,62.69079,0,0,0,-418.755,0,0.07621052,63.26521,101.3,370.52,5.23877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T17:00:00Z,2013,92.70833333333333,2013060,NA,-9.363975,3,2,-9.363975,-9.363975,-9.363975,4.634336,0,10.110640766666666,3,3.2162179999999996,0,160.8527,0,475.1264,0,68.85237,0,0,0,-445.862,0,0.07621052,62.31291,101.3,370.325,5.3243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T17:30:00Z,2013,92.72916666666666,2013060,NA,-2.79991415,2,1,-2.79991415,-2.79991415,-2.79991415,4.497725,0,5.403370280701754,2,3.035932,0,88.33694,0,262.931,0,36.22611,0,0,0,-412.06,0,0.07621052,63.74149,101.3,370.495,4.79555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T18:00:00Z,2013,92.75,2013060,NA,-3.4926725600000004,2,1,-3.4926725600000004,-3.4926725600000004,-3.4926725600000004,4.579356,0,5.327978333333333,2,3.3307089999999997,0,93.55043,0,269.637,0,35.09594,0,0,0,-396.933,0,0.07621052,61.15645,101.3,371.499,4.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T18:30:00Z,2013,92.77083333333333,2013060,NA,-11.330266666666667,1,1,-11.330266666666667,-11.330266666666667,-11.330266666666667,4.519834,0,5.808800770833333,2,3.1943920000000006,0,66.99269,0,199.1447,0,15.65968,0,0,0,-752.699,0,0.07621052,61.66666,101.3,373.665,4.73469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T19:00:00Z,2013,92.79166666666667,2013060,NA,-6.492915,1,1,-6.492915,-6.492915,-6.492915,4.242622,0,5.539411307168459,2,3.316272,0,39.60131,0,115.3429,0,4.011159,0,0,0,-1106.77,0,0.07621052,60.20407,101.3,372.056,4.1249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T19:30:00Z,2013,92.8125,2013060,NA,-6.492915,1,1,-6.492915,-6.492915,-6.492915,4.124733,0,5.4309733875,2,3.008934,0,25.67641,0,73.58395,0,-16.37215,0,0,0,-1168.51,0,0.07621052,62.75723,101.3,373.477,3.85932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T20:00:00Z,2013,92.83333333333333,2013060,NA,-4.63808,1,1,-4.63808,-4.63808,-4.63808,3.746403,0,5.271062084426229,2,3.0702309999999993,0,7.957155,0,23.49562,0,-13.97428,0,0,0,-1540.99,0,0.07621052,61.36971,101.3,373.274,3.52218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T20:30:00Z,2013,92.85416666666666,2013060,NA,13.562046666666665,1,1,13.562046666666665,13.562046666666665,13.562046666666665,3.545235,0,5.211635043567251,2,2.8788199999999997,0,1.405163,0,3.606857,0,-11.44034,0,0,0,-1064.32,0,0.07621052,62.90398,101.3,372.14,3.31815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T21:00:00Z,2013,92.875,2013060,NA,-0.28532200000000035,1,1,-0.28532200000000035,-0.28532200000000035,-0.28532200000000035,3.221289,0,5.155163105448718,2,2.948096,0,0.1770679,0,0.1942263,0,-12.52253,0,0,0,-1235.68,0,0.07621052,61.3809,101.3,370.607,3.0259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T21:30:00Z,2013,92.89583333333333,2013060,NA,-0.28532200000000035,1,1,-0.28532200000000035,-0.28532200000000035,-0.28532200000000035,2.939095,0,5.048581926736111,2,2.8586639999999996,0,0.07535498,0,0.1311773,0,-14.89659,0,0,0,-1198.95,0,0.07621052,61.82372,101.3,370.311,2.75021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T22:00:00Z,2013,92.91666666666667,2013060,NA,-8.442418333333332,1,1,-8.442418333333332,-8.442418333333332,-8.442418333333332,2.719738,0,4.915939237698413,2,2.7522580000000003,0,0.1077634,0,0.1185708,0,-16.41307,0,0,0,-990.114,0,0.07621052,62.4362,101.3,370.814,2.5535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T22:30:00Z,2013,92.9375,2013060,NA,-8.442418333333332,1,1,-8.442418333333332,-8.442418333333332,-8.442418333333332,2.563791,0,4.902464369512195,2,2.61814,0,0.1130396,0,0.1349707,0,-16.77723,0,0,0,-1225.09,0,0.07621052,63.83123,101.3,372.826,2.38016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T23:00:00Z,2013,92.95833333333333,2013060,NA,-8.442418333333332,1,1,-8.442418333333332,-8.442418333333332,-8.442418333333332,2.479295,0,4.86246402875,2,3.0488139999999997,0,0.2464269,0,0.1337095,0,-26.26835,0,0,0,-2065.34,0,0.07621052,58.48927,101.3,373.671,2.25633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02T23:30:00Z,2013,92.97916666666666,2013060,NA,-1.2349157142857141,1,1,-1.2349157142857141,-1.2349157142857141,-1.2349157142857141,2.354596,0,4.768326144871795,2,2.7606050000000004,0,0.6119224,0,0.147585,0,-36.70177,0,0,0,-884.024,0,0.07621052,61.58662,101.3,374.466,2.00179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-03T00:00:00Z,2013,93,2013060,NA,0.604821076923077,3,3,0.57182,0.604821076923077,0.6293933636363637,2.25252275,1,7.322970547619048,3,2.737711,1,0.416740275,1,0.138124425,1,-30.509567500000003,1,0,0,-1406.35,0,0.07621052,NA,NA,374.536,2.03847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-03T00:30:00Z,2013,93.02083333333333,2013060,NA,-1.2349157142857141,1,1,-1.2349157142857141,-1.2349157142857141,-1.2349157142857141,2.139589,0,4.6529353671568625,2,2.6600339999999996,0,0.4054363,0,0.1349709,0,-33.18886,0,0,0,-1207.13,0,0.07621052,62.8187,101.3,375.455,1.85373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-03T01:00:00Z,2013,93.04166666666667,2013060,NA,-1.2349157142857141,1,1,-1.2349157142857141,-1.2349157142857141,-1.2349157142857141,2.036611,0,4.63294707020202,2,2.4813909999999995,0,0.4031755,0,0.1362323,0,-25.87929,0,0,0,-610.109,0,0.07621052,64.73016,101.3,375.028,1.80426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-03T01:30:00Z,2013,93.0625,2013060,NA,-1.2349157142857141,1,1,-1.2349157142857141,-1.2349157142857141,-1.2349157142857141,1.976795,0,4.5844820203125,2,2.4585919999999994,0,0.24115230000000001,0,0.137494,0,-16.0729,0,0,0,-682.735,0,0.07621052,65.13762,101.3,373.87,1.83684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-03T02:00:00Z,2013,93.08333333333333,2013060,NA,-1.2349157142857141,1,1,-1.2349157142857141,-1.2349157142857141,-1.2349157142857141,1.956732,0,4.5844820203125,2,2.472932,0,0.2396464,0,0.126142,0,-14.05348,0,0,0,-603.101,0,0.07621052,64.93204,101.3,372.842,1.83646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-03T02:30:00Z,2013,93.10416666666666,2013060,NA,-1.2349157142857141,1,1,-1.2349157142857141,-1.2349157142857141,-1.2349157142857141,1.925743,0,4.538017934946237,2,2.321087,0,0.1823727,0,0.1337108,0,-14.24198,0,0,0,-779.243,0,0.07621052,66.59655,101.3,372.603,1.82393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-03T03:00:00Z,2013,93.125,2013060,NA,-1.2349157142857141,1,1,-1.2349157142857141,-1.2349157142857141,-1.2349157142857141,1.722814,0,4.423864850595238,2,2.2698789999999995,0,0.1183157,0,0.1337103,0,-15.83949,0,0,0,-707.691,0,0.07621052,67.17751,101.3,374.304,1.64879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
