DateTime,CH4_MR,CH4_VAR,CO2_MR,CO2_VAR,CPA,DAYTIME,DOY,ET,FCH4,FCH4_QC,FCO2,FCO2_QC,FH2O,FH2O_QC,FLOW_RATE,H,H2O_MR,H2O_VAR,H_QC,LE,LE_QC,MO_LENGTH,MWS,PA,PITCH_2D,PPH2O,RH,RHOA,RHOH2O,ROLL_2D,RSSI_LI-7200,SCH4,SCO2,SH,SH2O,SLE,TA,TAU,TAU_QC,T_DEW,T_SONIC,T_SONIC_VAR,USTAR,U_VAR,VPD,V_VAR,WD,WS,W_VAR,YAW_2D,time
yyyy-mm-dd HH:MM:SS,umol+1mol_d-1,--,umol+1mol_d-1,--,J+1kg-1K-1,1=daytime,ddd.ddd,mm+1hour-1,umol+1s-1m-2,#,umol+1s-1m-2,#,mmol+1s-1m-2,#,--,W+1m-2,mmol+1mol_d-1,--,#,W+1m-2,#,m,m+1s-1,Pa,deg,Pa,%,kg+1m-3,kg+1m-3,deg,#,umol+1s-1m-2,umol+1s-1m-2,W+1m-2,mmol+1s-1m-2,W+1m-2,deg C,kg+1m-1s-2,#,K,K,K+2,m+1s-1,m+2s-2,hPa,m+2s-2,deg_from_north,m+1s-1,m+2s-2,deg,seconds since 1970-01-01 00:00:00.0
2023-06-09 15:30,--,--,390.529,0.0026082,1012.25,1.0,160.6457,0.18942799999999999,--,--,-7.3062,1.0,2.92327,2.0,0.0,133.477,12.52,261.416,1.0,129.41,2.0,-46.8224,11.9083,95153.3,0.682834,1176.91,55.9761,1.1319299999999999,0.00874868,--,100.0,--,--,--,--,--,18.343000000000018,-0.199875,5.0,282.527,290.673,0.300363,0.42021400000000003,3.9758699999999996,9.2561,1.8799099999999997,50.5327,2.69918,0.5087649999999999,127.368,1686324600.0
2023-06-09 16:00,--,--,390.574,0.00423177,1012.41,1.0,160.6665,0.171675,--,--,-5.95418,1.0,2.6493,1.0,0.0,102.25399999999999,12.788,253.614,1.0,117.198,1.0,-40.0337,9.289660000000001,95173.0,3.32686,1202.03,54.5578,1.12915,0.00891256,--,100.0,--,0.0007095510000000001,1.23538,0.014786700000000002,0.654122,19.091000000000008,-0.150359,1.0,282.841,291.378,0.234738,0.364913,1.64713,10.0119,1.12053,38.4818,1.49482,0.282602,138.559,1686326400.0
2023-06-09 16:30,--,--,390.31199999999995,0.00339587,1012.23,1.0,160.6873,0.0873125,--,--,-3.54505,1.0,1.34742,1.0,0.0,91.0018,12.4766,71.4332,1.0,59.6177,1.0,-44.0938,8.442160000000001,95195.8,1.78108,1173.4,53.9528,1.13035,0.00870643,--,100.0,--,-0.00857561,-0.343224,-0.0172031,-0.761167,18.884000000000015,-0.148516,1.0,282.482,291.149,0.199663,0.362476,1.46817,10.0146,2.2103200000000003,25.3368,1.32005,0.378118,151.534,1686328200.0
2023-06-09 17:00,--,--,391.19599999999997,0.00459148,1012.03,1.0,160.7082,0.0988936,--,--,-4.63561,4.0,1.52614,4.0,0.0,24.3895,12.1225,255.011,1.0,67.5554,4.0,-52.7327,8.329,95204.3,-0.24621300000000002,1140.6,53.9808,1.13239,0.00847647,--,100.0,--,0.059423300000000005,-0.763749,-0.019599400000000003,-0.8675809999999999,18.422000000000025,0.06968300000000001,5.0,282.062,290.863,0.055365599999999994,0.248065,1.9439099999999998,9.72373,0.878885,54.2412,1.89915,0.21872199999999997,121.58200000000001,1686330000.0
2023-06-09 17:30,--,--,400.524,0.0230958,1011.66,1.0,160.729,0.0507393,--,--,5.1841099999999996,6.0,0.783013,1.0,0.0,19.2534,11.4136,97.7048,2.0,34.6471,1.0,-79.0431,4.69935,95209.0,4.07214,1074.7,49.5944,1.1311799999999999,0.00797571,--,100.0,--,0.538493,0.666662,-0.0392346,-1.73607,18.825000000000045,-0.07787689999999999,1.0,281.184,291.286,0.0378603,0.262384,0.768675,10.9228,1.22763,12.6175,0.672906,0.123966,158.69899999999998,1686331800.0
2023-06-09 18:00,--,--,396.78,0.0101826,1011.72,1.0,160.7498,0.0645873,--,--,0.17565699999999998,8.0,0.996717,1.0,0.0,11.8955,11.5257,52.6547,1.0,44.0928,1.0,-693.3330000000001,4.92224,95218.5,16.044,1085.25,49.3288,1.13031,0.0080473,--,100.0,--,-0.21299400000000002,0.400481,0.00620585,0.274535,19.06800000000004,-0.240075,1.0,281.328,291.51099999999997,0.011124700000000001,0.460866,0.797705,11.1478,0.638211,44.9139,0.27522199999999997,0.215415,132.94899999999998,1686333600.0
2023-06-09 18:30,--,--,397.20099999999996,0.0138327,1012.01,1.0,160.7707,0.0684201,--,--,3.99013,6.0,1.05587,5.0,0.0,10.3956,12.065,191.142,5.0,46.7199,5.0,-83.5401,4.92366,95213.4,0.420267,1135.36,52.3596,1.1309200000000001,0.00842556,--,100.0,--,0.00788798,-0.383723,0.0298418,1.32044,18.836000000000013,-0.053561199999999996,5.0,281.994,291.27099999999996,0.0360933,0.217625,0.9334690000000001,10.3303,1.18482,14.0576,0.6412800000000001,0.212625,169.102,1686335400.0
2023-06-09 19:00,--,--,395.60400000000004,0.00465902,1012.6,0.0,160.7915,--,--,--,1.0918299999999999,8.0,--,7.0,0.0,30.7669,13.1852,398.73400000000004,4.0,-30.0606,7.0,-77.6169,5.5903,95232.9,3.9858300000000004,1239.65,60.0577,1.13374,0.00922439,--,100.0,--,-0.122225,-1.30409,0.0620698,2.74855,18.049000000000035,-0.105366,1.0,283.301,290.545,0.15754300000000002,0.304856,0.751213,8.2445,0.961701,30.1006,0.608653,0.189815,155.69899999999998,1686337200.0
2023-06-09 19:30,--,--,396.784,0.016881599999999997,1012.26,1.0,160.8123,0.136176,--,--,-3.74453,1.0,2.10148,4.0,0.0,7.31155,12.6032,2181.56,4.0,93.1501,4.0,-320.105,7.255789999999999,95243.1,1.19699,1185.75,61.3369,1.13816,0.00885484,--,100.0,--,0.0920984,-1.7279400000000003,-0.032347900000000006,-1.43385,17.011000000000024,-0.104371,5.0,282.638,289.598,0.03748630000000001,0.302823,1.58934,7.47422,0.964432,48.8933,1.6491799999999999,0.231648,130.80700000000002,1686339000.0
2023-06-09 20:00,--,--,394.339,0.00825435,1011.27,1.0,160.8332,0.037031699999999994,--,--,0.796639,7.0,0.5714779999999999,1.0,0.0,-7.544580000000001,10.7797,262.238,2.0,25.3377,1.0,169.86,6.86888,95266.7,0.43308199999999997,1016.27,53.4618,1.14025,0.00759615,--,100.0,--,-0.097285,-0.44166400000000006,--,--,16.74599999999998,-0.0699894,5.0,280.365,289.163,0.071447,0.24775100000000003,1.43202,8.84654,0.70981,35.3889,1.50666,0.169873,137.526,1686340800.0
2023-06-09 20:30,--,--,393.164,0.0066431,1011.67,0.0,160.854,0.0108224,--,--,1.271,7.0,0.167012,5.0,0.0,-11.8184,11.5467,9.93251,5.0,7.4088,5.0,19.5229,5.10629,95296.8,0.6139359999999999,1088.09,59.3021,1.14248,0.00814864,--,100.0,--,-0.0874089,-0.928291,0.0429235,1.9041299999999999,16.189999999999998,-0.0223546,7.0,281.366,288.743,0.0120375,0.139881,1.1607100000000001,7.46737,0.836026,44.2132,1.26282,0.143341,133.466,1686342600.0
2023-06-09 21:00,--,--,392.631,0.00309119,1011.75,0.0,160.8748,0.00637808,--,--,1.77311,2.0,0.09842719999999999,4.0,0.0,-13.1129,11.6876,15.4293,1.0,4.36655,4.0,25.7119,4.58793,95326.7,0.41871800000000003,1101.56,60.2383,1.14299,0.00825103,--,100.0,--,-0.034110900000000006,-0.08796749999999999,0.00788258,0.349697,16.137000000000057,-0.0287943,5.0,281.548,288.726,0.0203705,0.15872,0.5815239999999999,7.27112,0.503934,59.8053,1.43088,0.0825758,118.85,1686344400.0
2023-06-09 21:30,--,--,391.921,0.00488151,1011.86,0.0,160.8956,0.00114869,--,--,3.8549900000000004,1.0,0.017726699999999998,7.0,0.0,-19.0993,11.8966,19.6125,1.0,0.786542,7.0,29.4546,3.74041,95344.4,1.05011,1121.24,61.9743,1.1437700000000002,0.00840328,--,100.0,--,-0.0464107,-0.280339,0.0116976,0.519029,15.970000000000027,-0.040530699999999996,1.0,281.809,288.567,0.0342741,0.188244,0.404304,6.8796100000000004,0.410918,48.3696,1.24927,0.0847275,130.547,1686346200.0
2023-06-09 22:00,--,--,392.64300000000003,0.00721725,1011.98,0.0,160.9165,-0.0009912480000000001,--,--,2.36118,1.0,-0.015297,4.0,0.0,-15.5489,12.1392,4.36107,1.0,-0.678823,4.0,15.399,4.63396,95366.4,-0.14669400000000002,1144.1,63.7818,1.14447,0.00857857,--,100.0,--,0.03504380000000001,-0.22419499999999998,0.013583600000000001,0.6027859999999999,15.836000000000013,-0.022944,1.0,282.107,288.518,0.024409900000000002,0.14159000000000002,0.299038,6.49669,0.29431999999999997,41.1828,1.24004,0.0557516,135.217,1686348000.0
2023-06-09 22:30,--,--,395.959,0.006511,1012.09,0.0,160.9373,0.00127449,--,--,2.94604,1.0,0.019668099999999997,7.0,0.0,-14.5231,12.3391,18.9156,1.0,0.8728819999999999,7.0,7.12724,2.93732,95373.6,1.5337,1162.8,65.2529,1.14488,0.00872189,--,100.0,--,0.18115799999999999,-0.172397,0.0111904,0.49663500000000005,15.733000000000004,-0.0131218,5.0,282.348,288.383,0.030575,0.10705799999999999,0.27963899999999997,6.19187,0.125864,44.1578,0.6684399999999999,0.039713099999999994,131.327,1686349800.0
2023-06-09 23:00,--,--,394.07199999999995,0.00437517,1011.48,0.0,160.9581,--,--,--,3.8851699999999996,1.0,--,7.0,0.0,-16.7544,11.2071,1784.88,1.0,-26.6736,7.0,35.0701,5.74437,95413.0,0.672499,1057.74,59.5803,1.14606,0.00793547,--,100.0,--,-0.0686442,-0.0980707,-0.0634682,-2.81691,15.674000000000035,-0.041796,5.0,280.95,288.26099999999997,0.0278414,0.190969,0.808667,7.17577,0.6516069999999999,43.268,1.65555,0.138559,134.088,1686351600.0
2023-06-09 23:30,--,--,395.31699999999995,0.00798462,1010.59,0.0,160.979,0.037213300000000005,--,--,4.9862400000000004,1.0,0.57428,2.0,0.0,-27.2912,9.58527,137.918,1.0,25.4977,2.0,53.1771,7.1463,95423.4,0.855749,906.2180000000001,52.3165,1.1484,0.00680777,--,100.0,--,0.107574,-0.642814,--,--,15.29000000000002,-0.076536,5.0,278.702,287.66700000000003,0.08063300000000001,0.258158,1.03501,8.25966,0.965533,50.2553,2.0417,0.138657,125.13,1686353400.0
2023-06-10 00:00,--,--,396.853,0.00421795,1010.4,0.0,161.0,0.0183817,--,--,3.14554,1.0,0.283669,1.0,0.0,-21.7868,9.25332,70.6237,1.0,12.6015,1.0,36.6336,6.14193,95451.2,1.24032,875.378,52.3987,1.1511200000000001,0.00658893,--,100.0,--,0.0947258,-0.944591,-0.018767,-0.8336950000000001,14.728000000000009,-0.0514914,5.0,278.204,287.092,0.0611529,0.211498,1.00421,7.952319999999999,0.812268,56.8522,1.7718599999999998,0.101444,118.139,1686355200.0
2023-06-10 00:30,--,--,398.47900000000004,0.00384499,1010.05,0.0,161.0208,0.0169482,--,--,3.7756,1.0,0.261546,1.0,0.0,-27.8132,8.63907,59.4486,1.0,11.6246,1.0,25.6616,5.938969999999999,95465.6,1.6062299999999998,817.8889999999999,50.6539,1.15367,0.0061675,--,100.0,--,0.10893499999999999,-0.8868440000000001,-0.0348286,-1.54799,14.201000000000022,-0.04790030000000001,5.0,277.233,286.539,0.083975,0.203764,0.727709,7.96771,0.464168,55.055,1.53964,0.0634818,122.14299999999999,1686357000.0
2023-06-10 01:00,--,--,398.147,0.00223847,1009.98,0.0,161.0416,0.00399584,--,--,3.08738,5.0,0.0616641,5.0,0.0,-13.9284,8.5246,16.1068,5.0,2.7418,5.0,20.5725,4.97138,95510.7,0.0322521,807.525,51.3649,1.15592,0.00609808,--,100.0,--,-0.017644200000000002,-0.693616,-0.00650763,-0.289352,13.79000000000002,-0.026113400000000002,5.0,277.052,286.113,0.0431716,0.150303,0.611256,7.646089999999999,0.45954799999999996,45.3791,1.30531,0.105939,133.39700000000002,1686358800.0
2023-06-10 01:30,--,--,399.287,0.00342929,1009.92,0.0,161.0624,0.00366132,--,--,2.91248,1.0,0.0565019,7.0,0.0,-19.5455,8.43454,13.5725,1.0,2.5140700000000002,7.0,28.266,5.15602,95531.8,-0.8403799999999999,799.242,53.3707,1.15923,0.00605126,--,100.0,--,0.0678456,-1.26119,-0.00513503,-0.228485,13.04400000000004,-0.0405649,5.0,276.905,285.279,0.0843871,0.187064,0.59519,6.982869999999999,0.5216029999999999,45.1671,1.57508,0.113863,134.725,1686360600.0
2023-06-10 02:00,--,--,401.871,0.00260816,1009.98,0.0,161.0833,0.00514364,--,--,2.34679,1.0,0.0793771,2.0,0.0,-22.3186,8.58658,16.8001,1.0,3.5346599999999997,2.0,29.3722,5.946940000000001,95544.6,0.734796,813.6339999999999,57.301,1.1626100000000001,0.00617774,--,100.0,--,0.143281,-1.37592,0.00869445,0.387164,12.233000000000004,-0.0455946,5.0,277.159,284.553,0.05489730000000001,0.198034,0.7478,6.0629599999999995,0.46058999999999994,60.8173,2.27275,0.0872857,118.115,1686362400.0
2023-06-10 02:30,--,--,402.434,0.000828446,1010.0,0.0,161.1041,0.00412053,--,--,3.1459599999999996,1.0,0.0635884,4.0,0.0,-24.6295,8.631960000000001,6.24976,1.0,2.83296,4.0,32.6469,6.70976,95571.0,0.50653,818.125,59.5716,1.16498,0.00622286,--,100.0,--,0.0316583,-0.859843,0.00260037,0.115851,11.727000000000032,-0.0523444,1.0,277.237,284.085,0.0418871,0.211971,0.652257,5.55222,0.625784,61.899,2.51262,0.0986859,117.39,1686364200.0
2023-06-10 03:00,--,--,401.82099999999997,0.00077556,1009.99,0.0,161.1249,0.0009902469999999999,--,--,2.4966,1.0,0.015281600000000001,4.0,0.0,-26.0186,8.622010000000001,2.6771,1.0,0.681005,4.0,22.9295,5.29446,95584.8,0.7689229999999999,817.307,60.645,1.16632,0.00622287,--,100.0,--,-0.0355344,-0.48515699999999995,-0.000571077,-0.025449400000000004,11.442000000000007,-0.0429466,5.0,277.223,283.817,0.052064,0.191891,0.618363,5.3038300000000005,0.5168,63.8066,2.20315,0.0836471,116.014,1686366000.0
2023-06-10 03:30,--,--,401.616,0.0009375560000000001,1009.99,0.0,161.1458,0.00068575,--,--,1.92097,1.0,0.010582600000000001,4.0,0.0,-25.0451,8.646930000000001,1.97705,1.0,0.47178400000000004,4.0,23.0929,5.0938300000000005,95579.3,0.21054499999999998,819.602,62.4944,1.16793,0.00624936,--,100.0,--,-0.013081,-0.699652,0.00143156,0.0638206,11.031000000000006,-0.0421264,1.0,277.263,283.384,0.0622304,0.189919,0.562538,4.9188,0.491649,63.463,2.20784,0.078525,116.84700000000001,1686367800.0
2023-06-10 04:00,--,--,403.881,0.00205567,1010.06,0.0,161.1666,0.00292327,--,--,2.00909,1.0,0.0451122,4.0,0.0,-18.6122,8.781369999999999,13.1122,1.0,2.01178,4.0,17.8892,4.54557,95603.9,0.601226,832.448,64.8378,1.1694799999999999,0.00635446,--,100.0,--,0.126469,-0.545357,0.00773133,0.34477800000000003,10.712000000000046,-0.0291877,5.0,277.485,283.04900000000004,0.0461786,0.15798,0.5336569999999999,4.51445,0.44991899999999996,58.5841,1.7619900000000002,0.0603207,120.815,1686369600.0
2023-06-10 04:30,--,--,405.741,0.00145071,1010.11,0.0,161.1874,0.000129734,--,--,1.0476,2.0,0.00200207,9.0,0.0,-14.5304,8.88435,3.20476,1.0,0.0893091,9.0,20.2884,3.5130199999999996,95632.0,0.405587,842.372,66.9968,1.17108,0.00643732,--,100.0,--,0.10563499999999999,-0.535664,0.00592866,0.264468,10.398000000000025,-0.026945499999999997,1.0,277.654,282.659,0.051745900000000004,0.15168800000000002,0.317456,4.14959,0.311381,43.5268,1.20995,0.054483800000000006,132.309,1686371400.0
2023-06-10 05:00,--,--,406.171,0.000706811,1010.13,0.0,161.2083,0.00355353,--,--,-0.651817,1.0,0.0548385,1.0,0.0,-4.19125,8.9337,4.2392199999999995,1.0,2.4466099999999997,1.0,76.2859,3.6659300000000004,95676.3,0.319529,847.4019999999999,68.0855,1.1722299999999999,0.00647924,--,100.0,--,0.0245325,-0.260239,0.00284386,0.126878,10.245999999999981,-0.028465699999999997,1.0,277.73900000000003,282.325,0.0151787,0.155832,0.27222399999999997,3.97212,0.353261,39.2827,1.07631,0.052430700000000004,138.936,1686373200.0
2023-06-10 05:30,--,--,405.91900000000004,0.00075608,1010.14,1.0,161.2291,0.00843682,--,--,-1.90904,1.0,0.130198,1.0,0.0,0.8219069999999999,8.94656,13.6828,2.0,5.80901,1.0,-459.655,5.42397,95693.3,0.5150779999999999,848.763,68.3975,1.17261,0.00649066,--,100.0,--,-0.0132417,-0.07594160000000001,0.000741554,0.033085699999999996,10.202000000000055,-0.0318229,5.0,277.762,282.159,0.00423592,0.16473800000000002,0.5775060000000001,3.92164,0.395748,67.2258,2.0796200000000002,0.0687941,113.374,1686375000.0
2023-06-10 06:00,--,--,404.838,0.00219682,1010.08,1.0,161.2499,0.0110037,--,--,-2.50881,1.0,0.16981,2.0,0.0,7.756660000000001,8.836910000000001,33.0776,1.0,7.57539,2.0,-61.9253,5.8586,95712.5,0.177484,838.6189999999999,66.9852,1.17235,0.00641009,--,100.0,--,-0.05870499999999999,0.226242,-0.00631936,-0.281913,10.33400000000006,-0.0373362,5.0,277.59,282.285,0.0123747,0.178458,0.560829,4.1332699999999996,0.614935,61.5631,2.21033,0.0707264,119.646,1686376800.0
2023-06-10 06:30,--,--,401.941,0.00566038,1010.04,1.0,161.2707,0.027527600000000003,--,--,-4.40316,2.0,0.424808,1.0,0.0,20.9712,8.75047,38.095,1.0,18.9447,1.0,-45.2946,5.58332,95728.6,0.413745,830.627,64.785,1.17111,0.00634102,--,100.0,--,-0.16578099999999998,0.610183,-0.00497658,-0.221935,10.691000000000031,-0.058756600000000006,1.0,277.453,282.69,0.0991525,0.223991,0.426404,4.51502,0.782409,76.1897,2.26759,0.07048439999999999,103.62700000000001,1686378600.0
2023-06-10 07:00,--,--,398.68699999999995,0.00494757,1009.98,1.0,161.2916,0.054828999999999996,--,--,-5.468030000000001,1.0,0.846126,1.0,0.0,52.0364,8.59933,87.3465,1.0,37.7024,1.0,-37.1796,5.78214,95744.3,0.388449,816.5360000000001,60.1308,1.16781,0.0062145,--,100.0,--,-0.182356,1.47419,-0.00867965,-0.386756,11.555999999999983,-0.094137,1.0,277.21,283.357,0.162638,0.28391900000000003,0.7240449999999999,5.4139800000000005,0.778188,90.0379,2.64045,0.09230419999999999,90.0206,1686380400.0
2023-06-10 07:30,--,--,396.214,0.00342877,1009.88,1.0,161.3124,0.0611668,--,--,-6.87771,1.0,0.943932,1.0,0.0,61.6822,8.39616,133.553,1.0,42.0297,1.0,-31.0476,5.75629,95769.4,0.939911,797.613,55.8482,1.16507,0.00605422,--,100.0,--,-0.136174,1.29962,-0.0116432,-0.5184270000000001,12.321000000000026,-0.0932703,1.0,276.876,283.991,0.164829,0.282941,0.920617,6.30567,1.0056100000000001,82.3568,2.3978900000000003,0.11002200000000001,95.9869,1686382200.0
2023-06-10 08:00,--,--,397.56800000000004,0.0109583,1009.67,1.0,161.3332,0.0712128,--,--,-7.898389999999999,1.0,1.09896,1.0,0.0,74.4148,7.992660000000001,111.2,1.0,48.9172,1.0,-14.4239,8.51172,95772.2,0.51749,759.6089999999999,52.0478,1.16394,0.00575911,--,100.0,--,0.0873819,0.559808,-0.0231107,-1.02871,12.65100000000001,-0.0633434,5.0,276.185,284.207,0.204095,0.233285,1.23583,6.998380000000001,1.0832700000000002,73.7384,2.66455,0.118407,105.24,1686384000.0
2023-06-10 08:30,--,--,399.19699999999995,0.00498142,1009.79,1.0,161.3541,0.11374200000000001,--,--,-9.46152,1.0,1.75527,1.0,0.0,112.27,8.19405,143.856,1.0,78.0999,1.0,-19.2934,6.692710000000001,95804.9,1.04382,778.8580000000001,51.9389,1.16256,0.0058965,--,100.0,--,0.0879727,0.702294,0.0115241,0.512756,13.064999999999998,-0.101016,1.0,276.539,284.597,0.343443,0.294773,1.20964,7.20707,1.09398,67.9386,2.0592799999999998,0.128138,110.646,1686385800.0
2023-06-10 09:00,--,--,393.485,0.00559906,1009.89,1.0,161.3749,0.126118,--,--,-10.3338,1.0,1.9462599999999999,1.0,0.0,124.335,8.36684,170.956,1.0,86.5611,1.0,-19.3052,7.2054,95818.0,1.25531,795.255,51.5308,1.16086,0.00601139,--,100.0,--,-0.333625,0.7453649999999999,0.00987066,0.439004,13.504999999999995,-0.10800599999999999,1.0,276.834,285.02099999999996,0.44863100000000006,0.30502399999999996,1.03179,7.4800699999999996,0.668313,71.4946,2.62296,0.12253399999999999,107.93,1686387600.0
2023-06-10 09:30,--,--,391.535,0.00431085,1009.9,1.0,161.3957,0.154255,--,--,-9.97783,1.0,2.38048,1.0,0.0,147.778,8.3679,183.415,1.0,105.839,1.0,-18.3422,7.5113199999999996,95832.9,0.736046,795.4780000000001,50.4329,1.1596799999999998,0.00600605,--,100.0,--,-0.111103,0.5673159999999999,6.02244e-05,0.00267766,13.841000000000008,-0.116995,5.0,276.83799999999997,285.302,0.48135200000000006,0.31762399999999996,2.06829,7.81823,1.01596,55.9366,2.37181,0.17438800000000002,118.59200000000001,1686389400.0
2023-06-10 10:00,--,--,391.471,0.00416008,1009.84,1.0,161.4165,0.134701,--,--,-7.88495,1.0,2.0787299999999997,1.0,0.0,128.226,8.25544,259.393,1.0,92.3995,1.0,-16.3546,8.2556,95820.4,1.42108,784.773,48.908,1.15852,0.00591977,--,100.0,--,0.00020828400000000001,0.44660200000000005,-0.00641051,-0.284947,14.105000000000018,-0.0985063,5.0,276.64599999999996,285.683,0.522175,0.291596,1.7597200000000002,8.19816,1.00657,61.4734,2.48185,0.17669100000000001,116.462,1686391200.0
2023-06-10 10:30,--,--,392.74199999999996,0.00351402,1009.55,1.0,161.4374,0.08604339999999999,--,--,-5.78632,1.0,1.3278299999999998,1.0,0.0,58.643,7.73844,88.1634,1.0,59.0601,1.0,-15.736,7.1595699999999995,95850.1,0.14491400000000002,736.232,47.9237,1.16181,0.00556658,--,100.0,--,0.0844349,-1.13415,-0.029566500000000003,-1.31508,13.435000000000002,-0.05714640000000001,5.0,275.745,285.442,0.168846,0.22178299999999998,1.36904,8.000269999999999,0.8369340000000001,54.2927,2.1252,0.180496,122.24600000000001,1686393000.0
2023-06-10 11:00,--,--,391.626,0.00498215,1009.42,1.0,161.4582,0.203673,--,--,-10.4476,1.0,3.14311,1.0,0.0,176.683,7.444319999999999,1106.77,1.0,139.625,1.0,-22.3843,8.95479,95887.5,0.777883,708.7330000000001,42.3599,1.15707,0.00533417,--,100.0,--,-0.0534938,2.2204599999999997,-0.0167636,-0.744678,14.75200000000001,-0.15013900000000002,5.0,275.21,286.16700000000003,0.717326,0.360218,2.63466,9.643889999999999,1.6857,62.6933,3.04378,0.225679,113.501,1686394800.0
2023-06-10 11:30,--,--,391.80199999999996,0.00307362,1009.12,1.0,161.479,0.203816,--,--,-9.20151,1.0,3.1453,1.0,0.0,201.954,6.88104,287.23400000000004,1.0,139.678,1.0,-5.98422,8.88899,95896.1,0.0429726,655.5310000000001,38.3582,1.1561,0.00492812,--,100.0,--,0.0230426,0.554528,-0.032097900000000006,-1.4254200000000001,15.081000000000017,-0.06805839999999999,5.0,274.122,286.44599999999997,0.888574,0.24262899999999998,2.32128,10.5344,1.45792,70.0674,3.1423200000000002,0.21094200000000002,107.90799999999999,1686396600.0
2023-06-10 12:00,--,--,391.045,0.00585125,1009.19,1.0,161.4999,0.20993499999999998,--,--,-9.31483,1.0,3.2397400000000003,1.0,0.0,200.74599999999998,6.99932,337.478,1.0,143.825,1.0,-20.3323,8.1434,95912.2,1.6425299999999998,666.8330000000001,38.1737,1.15487,0.00500716,--,100.0,--,-0.0473807,0.574249,0.00673668,0.299067,15.422000000000025,-0.153025,5.0,274.36,287.05,0.838247,0.36401,2.21332,10.8001,1.85991,63.8327,2.6128,0.20862199999999997,110.421,1686398400.0
2023-06-10 12:30,--,--,391.327,0.00445268,1008.97,1.0,161.5207,0.148179,--,--,-7.72815,1.0,2.28671,1.0,0.0,120.809,6.595210000000001,360.48800000000006,1.0,101.538,1.0,-18.2759,8.34179,95905.1,0.6039979999999999,628.539,36.5041,1.15586,0.00472329,--,100.0,--,0.0273059,-0.378228,-0.0230377,-1.02295,15.197000000000003,-0.101687,5.0,273.54,286.768,0.48578999999999994,0.296605,1.59089,10.9329,1.38119,60.7578,2.87594,0.157904,117.109,1686400200.0
2023-06-10 13:00,--,--,392.129,0.004778,1008.94,1.0,161.5415,0.129218,--,--,-7.30642,5.0,1.9941,5.0,0.0,100.899,6.5465800000000005,143.942,5.0,88.5694,5.0,-13.1409,8.17908,95924.8,0.215658,624.062,36.9216,1.1572799999999999,0.00469433,--,100.0,--,0.0464643,-0.48537600000000003,-0.0027769,-0.12333800000000002,14.909000000000049,-0.07246269999999999,5.0,273.442,286.698,0.326753,0.25023,1.7300400000000002,10.661700000000002,1.7366599999999999,51.6912,2.2537599999999998,0.264677,123.779,1686402000.0
2023-06-10 13:30,--,--,391.869,0.00407319,1008.85,1.0,161.5624,0.156283,--,--,-5.8112900000000005,1.0,2.41178,2.0,0.0,92.9658,6.38609,292.71299999999997,2.0,107.111,2.0,-24.8317,7.91135,95928.4,0.20131500000000002,608.883,35.8113,1.1570200000000002,0.00457869,--,100.0,--,-0.012290299999999999,0.15474000000000002,-0.00916379,-0.40698,15.001000000000033,-0.104848,5.0,273.10200000000003,286.752,0.32610500000000003,0.30103,1.43735,10.913699999999999,1.16941,47.1567,2.15924,0.251673,131.192,1686403800.0
2023-06-10 14:00,--,--,391.022,0.00558774,1008.8,1.0,161.5832,0.173734,--,--,-6.99065,1.0,2.68108,1.0,0.0,111.90100000000001,6.26231,299.027,1.0,119.029,1.0,-28.9933,8.32265,95948.2,0.843741,597.278,34.3065,1.15584,0.00448569,--,100.0,--,-0.041686400000000005,0.620508,-0.00706176,-0.313514,15.370000000000005,-0.131405,5.0,272.83799999999997,287.01,0.367334,0.337177,2.4212700000000003,11.4373,1.22651,60.6495,2.2393,0.190897,114.766,1686405600.0
2023-06-10 14:30,--,--,390.67199999999997,0.00632091,1008.74,1.0,161.604,0.199199,--,--,-9.59099,1.0,3.07406,1.0,0.0,143.17,6.1275900000000005,317.211,1.0,136.393,1.0,-22.5225,8.1316,95942.8,0.984532,584.475,32.2409,1.15331,0.00437995,--,100.0,--,-0.019349400000000003,1.061,-0.00767083,-0.34034699999999996,16.001000000000033,-0.13058599999999998,5.0,272.54,287.46,0.42524300000000004,0.336493,2.09672,12.2836,1.4118,45.9537,2.0949,0.233668,129.751,1686407400.0
2023-06-10 15:00,--,--,390.87699999999995,0.0058841,1008.76,1.0,161.6249,0.112203,--,--,-7.22628,5.0,1.73153,5.0,0.0,86.087,6.18184,159.263,5.0,76.856,5.0,-9.10051,6.910830000000001,95927.6,-0.20507899999999998,589.524,33.368,1.1547100000000001,0.00442395,--,100.0,--,0.011784200000000002,-0.677409,0.00309321,0.137296,15.598000000000013,-0.05091130000000001,5.0,272.658,287.311,0.263772,0.209977,1.56776,11.7721,1.6223100000000001,58.5763,2.19195,0.175786,118.883,1686409200.0
2023-06-10 15:30,--,--,389.561,0.00273636,1008.97,1.0,161.6457,0.119091,--,--,-6.617260000000001,1.0,1.83782,2.0,0.0,116.15100000000001,6.56645,286.086,1.0,81.5553,2.0,-33.815,9.001439999999999,95941.1,0.30216,626.05,34.9037,1.1537600000000001,0.00469421,--,100.0,--,-0.0869679,0.397084,0.0219037,0.972002,15.83400000000006,-0.148992,5.0,273.485,287.438,0.342869,0.35935500000000004,2.17503,11.675999999999998,1.9285599999999998,52.8452,2.93095,0.269868,124.84899999999999,1686411000.0
