DateTime,Rg
2013-05-15 10:00:00,3693.0
2013-05-15 11:00:00,4418.0
2013-05-15 12:00:00,5057.0
2013-05-15 13:00:00,5537.0
2013-05-15 14:00:00,5890.0
2013-05-15 15:00:00,6113.0
2013-05-15 16:00:00,6214.0
2013-05-15 17:00:00,6251.0
2013-05-15 18:00:00,6252.0
2013-05-15 19:00:00,6252.0
2013-05-15 20:00:00,6252.0
2013-05-15 21:00:00,6252.0
2013-05-15 22:00:00,6252.0
2013-05-15 23:00:00,6252.0
2013-05-16 00:00:00,6252.0
2013-05-16 01:00:00,0.0
2013-05-16 02:00:00,1.0
2013-05-16 03:00:00,48.0
2013-05-16 04:00:00,214.0
2013-05-16 05:00:00,533.0
2013-05-16 06:00:00,1007.0
2013-05-16 07:00:00,1613.0
2013-05-16 08:00:00,2332.0
2013-05-16 09:00:00,3120.0
2013-05-16 10:00:00,3917.0
2013-05-16 11:00:00,4709.0
2013-05-16 12:00:00,5395.0
2013-05-16 13:00:00,5874.0
2013-05-16 14:00:00,6199.0
2013-05-16 15:00:00,6384.0
2013-05-16 16:00:00,6501.0
2013-05-16 17:00:00,6549.0
2013-05-16 18:00:00,6550.0
2013-05-16 19:00:00,6550.0
2013-05-16 20:00:00,6550.0
2013-05-16 21:00:00,6550.0
2013-05-16 22:00:00,6550.0
2013-05-16 23:00:00,6550.0
2013-05-17 00:00:00,6550.0
2013-05-17 01:00:00,0.0
2013-05-17 02:00:00,1.0
2013-05-17 03:00:00,54.0
2013-05-17 04:00:00,231.0
2013-05-17 05:00:00,562.0
2013-05-17 06:00:00,1050.0
2013-05-17 07:00:00,1680.0
2013-05-17 08:00:00,2409.0
2013-05-17 09:00:00,3216.0
2013-05-17 10:00:00,4045.0
2013-05-17 11:00:00,4835.0
2013-05-17 12:00:00,5550.0
2013-05-17 13:00:00,6054.0
2013-05-17 14:00:00,6520.0
2013-05-17 15:00:00,6778.0
2013-05-17 16:00:00,6914.0
2013-05-17 17:00:00,6952.0
2013-05-17 18:00:00,6953.0
2013-05-17 19:00:00,6953.0
2013-05-17 20:00:00,6953.0
2013-05-17 21:00:00,6953.0
2013-05-17 22:00:00,6953.0
2013-05-17 23:00:00,6953.0
2013-05-18 00:00:00,6953.0
2013-05-18 01:00:00,0.0
2013-05-18 02:00:00,1.0
2013-05-18 03:00:00,55.0
2013-05-18 04:00:00,232.0
2013-05-18 05:00:00,557.0
2013-05-18 06:00:00,1041.0
2013-05-18 07:00:00,1655.0
2013-05-18 08:00:00,2381.0
2013-05-18 09:00:00,3177.0
2013-05-18 10:00:00,3975.0
2013-05-18 11:00:00,4754.0
2013-05-18 12:00:00,5474.0
2013-05-18 13:00:00,6058.0
2013-05-18 14:00:00,6478.0
2013-05-18 15:00:00,6709.0
2013-05-18 16:00:00,6830.0
2013-05-18 17:00:00,6864.0
2013-05-18 18:00:00,6865.0
2013-05-18 19:00:00,6865.0
2013-05-18 20:00:00,6865.0
2013-05-18 21:00:00,6865.0
2013-05-18 22:00:00,6865.0
2013-05-18 23:00:00,6865.0
2013-05-19 00:00:00,6865.0
2013-05-19 01:00:00,0.0
2013-05-19 02:00:00,2.0
2013-05-19 03:00:00,57.0
2013-05-19 04:00:00,233.0
2013-05-19 05:00:00,556.0
2013-05-19 06:00:00,1035.0
2013-05-19 07:00:00,1650.0
2013-05-19 08:00:00,2315.0
2013-05-19 09:00:00,3065.0
2013-05-19 10:00:00,3797.0
2013-05-19 11:00:00,4519.0
2013-05-19 12:00:00,5061.0
2013-05-19 13:00:00,5566.0
2013-05-19 14:00:00,5975.0
2013-05-19 15:00:00,6239.0
2013-05-19 16:00:00,6372.0
2013-05-19 17:00:00,6421.0
2013-05-19 18:00:00,6423.0
2013-05-19 19:00:00,6423.0
2013-05-19 20:00:00,6423.0
2013-05-19 21:00:00,6423.0
2013-05-19 22:00:00,6423.0
2013-05-19 23:00:00,6423.0
2013-05-20 00:00:00,6423.0
2013-05-20 01:00:00,0.0
2013-05-20 02:00:00,2.0
2013-05-20 03:00:00,59.0
2013-05-20 04:00:00,232.0
2013-05-20 05:00:00,556.0
2013-05-20 06:00:00,1008.0
2013-05-20 07:00:00,1551.0
2013-05-20 08:00:00,2173.0
2013-05-20 09:00:00,2872.0
2013-05-20 10:00:00,3586.0
2013-05-20 11:00:00,4166.0
2013-05-20 12:00:00,4770.0
2013-05-20 13:00:00,5264.0
2013-05-20 14:00:00,5665.0
2013-05-20 15:00:00,5900.0
2013-05-20 16:00:00,6007.0
2013-05-20 17:00:00,6042.0
2013-05-20 18:00:00,6043.0
2013-05-20 19:00:00,6043.0
2013-05-20 20:00:00,6043.0
2013-05-20 21:00:00,6043.0
2013-05-20 22:00:00,6043.0
2013-05-20 23:00:00,6043.0
2013-05-21 00:00:00,6043.0
2013-05-21 01:00:00,0.0
2013-05-21 02:00:00,2.0
2013-05-21 03:00:00,55.0
2013-05-21 04:00:00,229.0
2013-05-21 05:00:00,514.0
2013-05-21 06:00:00,951.0
2013-05-21 07:00:00,1444.0
2013-05-21 08:00:00,2022.0
2013-05-21 09:00:00,2655.0
2013-05-21 10:00:00,3310.0
2013-05-21 11:00:00,4038.0
2013-05-21 12:00:00,4647.0
2013-05-21 13:00:00,5128.0
2013-05-21 14:00:00,5495.0
2013-05-21 15:00:00,5773.0
2013-05-21 16:00:00,5894.0
2013-05-21 17:00:00,5934.0
2013-05-21 18:00:00,5936.0
2013-05-21 19:00:00,5936.0
2013-05-21 20:00:00,5936.0
2013-05-21 21:00:00,5936.0
2013-05-21 22:00:00,5936.0
2013-05-21 23:00:00,5936.0
2013-05-22 00:00:00,5936.0
2013-05-22 01:00:00,0.0
2013-05-22 02:00:00,2.0
2013-05-22 03:00:00,56.0
2013-05-22 04:00:00,227.0
2013-05-22 05:00:00,522.0
2013-05-22 06:00:00,1006.0
2013-05-22 07:00:00,1621.0
2013-05-22 08:00:00,2339.0
2013-05-22 09:00:00,3083.0
2013-05-22 10:00:00,3751.0
2013-05-22 11:00:00,4356.0
2013-05-22 12:00:00,4842.0
2013-05-22 13:00:00,5199.0
2013-05-22 14:00:00,5500.0
2013-05-22 15:00:00,5732.0
2013-05-22 16:00:00,5858.0
2013-05-22 17:00:00,5902.0
2013-05-22 18:00:00,5905.0
2013-05-22 19:00:00,5905.0
2013-05-22 20:00:00,5905.0
2013-05-22 21:00:00,5905.0
2013-05-22 22:00:00,5905.0
2013-05-22 23:00:00,5905.0
2013-05-23 00:00:00,5905.0
2013-05-23 01:00:00,0.0
2013-05-23 02:00:00,3.0
2013-05-23 03:00:00,56.0
2013-05-23 04:00:00,194.0
2013-05-23 05:00:00,478.0
2013-05-23 06:00:00,949.0
2013-05-23 07:00:00,1542.0
2013-05-23 08:00:00,2248.0
2013-05-23 09:00:00,3013.0
2013-05-23 10:00:00,3690.0
2013-05-23 11:00:00,4272.0
2013-05-23 12:00:00,4791.0
2013-05-23 13:00:00,5180.0
2013-05-23 14:00:00,5426.0
2013-05-23 15:00:00,5601.0
2013-05-23 16:00:00,5715.0
2013-05-23 17:00:00,5773.0
2013-05-23 18:00:00,5776.0
2013-05-23 19:00:00,5776.0
2013-05-23 20:00:00,5776.0
2013-05-23 21:00:00,5776.0
2013-05-23 22:00:00,5776.0
2013-05-23 23:00:00,5776.0
2013-05-24 00:00:00,5776.0
2013-05-24 01:00:00,0.0
2013-05-24 02:00:00,3.0
2013-05-24 03:00:00,61.0
2013-05-24 04:00:00,225.0
2013-05-24 05:00:00,493.0
2013-05-24 06:00:00,903.0
2013-05-24 07:00:00,1193.0
2013-05-24 08:00:00,1554.0
2013-05-24 09:00:00,2132.0
2013-05-24 10:00:00,2723.0
2013-05-24 11:00:00,3459.0
2013-05-24 12:00:00,4105.0
2013-05-24 13:00:00,4595.0
2013-05-24 14:00:00,4842.0
2013-05-24 15:00:00,5025.0
2013-05-24 16:00:00,5183.0
2013-05-24 17:00:00,5244.0
2013-05-24 18:00:00,5247.0
2013-05-24 19:00:00,5247.0
2013-05-24 20:00:00,5247.0
2013-05-24 21:00:00,5247.0
2013-05-24 22:00:00,5247.0
2013-05-24 23:00:00,5247.0
2013-05-25 00:00:00,5247.0
2013-05-25 01:00:00,0.0
2013-05-25 02:00:00,4.0
2013-05-25 03:00:00,61.0
2013-05-25 04:00:00,195.0
2013-05-25 05:00:00,427.0
2013-05-25 06:00:00,757.0
2013-05-25 07:00:00,1076.0
2013-05-25 08:00:00,1352.0
2013-05-25 09:00:00,1665.0
2013-05-25 10:00:00,2000.0
2013-05-25 11:00:00,2450.0
2013-05-25 12:00:00,2972.0
2013-05-25 13:00:00,3429.0
2013-05-25 14:00:00,3711.0
2013-05-25 15:00:00,3896.0
2013-05-25 16:00:00,3953.0
2013-05-25 17:00:00,3974.0
2013-05-25 18:00:00,3976.0
2013-05-25 19:00:00,3976.0
2013-05-25 20:00:00,3976.0
2013-05-25 21:00:00,3976.0
2013-05-25 22:00:00,3976.0
2013-05-25 23:00:00,3976.0
2013-05-26 00:00:00,3976.0
2013-05-26 01:00:00,0.0
2013-05-26 02:00:00,3.0
2013-05-26 03:00:00,60.0
2013-05-26 04:00:00,218.0
2013-05-26 05:00:00,541.0
2013-05-26 06:00:00,993.0
2013-05-26 07:00:00,1570.0
2013-05-26 08:00:00,2206.0
2013-05-26 09:00:00,2828.0
2013-05-26 10:00:00,3421.0
2013-05-26 11:00:00,3886.0
2013-05-26 12:00:00,4313.0
2013-05-26 13:00:00,4694.0
2013-05-26 14:00:00,4981.0
2013-05-26 15:00:00,5225.0
2013-05-26 16:00:00,5408.0
2013-05-26 17:00:00,5480.0
2013-05-26 18:00:00,5485.0
2013-05-26 19:00:00,5485.0
2013-05-26 20:00:00,5485.0
2013-05-26 21:00:00,5485.0
2013-05-26 22:00:00,5485.0
2013-05-26 23:00:00,5485.0
2013-05-27 00:00:00,5485.0
2013-05-27 01:00:00,0.0
2013-05-27 02:00:00,4.0
2013-05-27 03:00:00,72.0
2013-05-27 04:00:00,264.0
2013-05-27 05:00:00,597.0
2013-05-27 06:00:00,1084.0
2013-05-27 07:00:00,1715.0
2013-05-27 08:00:00,2436.0
2013-05-27 09:00:00,3244.0
2013-05-27 10:00:00,4020.0
2013-05-27 11:00:00,4697.0
2013-05-27 12:00:00,5310.0
2013-05-27 13:00:00,5798.0
2013-05-27 14:00:00,6165.0
2013-05-27 15:00:00,6367.0
2013-05-27 16:00:00,6487.0
2013-05-27 17:00:00,6541.0
2013-05-27 18:00:00,6545.0
2013-05-27 19:00:00,6545.0
2013-05-27 20:00:00,6545.0
2013-05-27 21:00:00,6545.0
2013-05-27 22:00:00,6545.0
2013-05-27 23:00:00,6545.0
2013-05-28 00:00:00,6545.0
2013-05-28 01:00:00,0.0
2013-05-28 02:00:00,4.0
2013-05-28 03:00:00,55.0
2013-05-28 04:00:00,195.0
2013-05-28 05:00:00,455.0
2013-05-28 06:00:00,839.0
2013-05-28 07:00:00,1381.0
2013-05-28 08:00:00,2040.0
2013-05-28 09:00:00,2727.0
2013-05-28 10:00:00,3379.0
2013-05-28 11:00:00,3894.0
2013-05-28 12:00:00,4264.0
2013-05-28 13:00:00,4640.0
2013-05-28 14:00:00,4917.0
2013-05-28 15:00:00,5146.0
2013-05-28 16:00:00,5288.0
2013-05-28 17:00:00,5346.0
2013-05-28 18:00:00,5351.0
2013-05-28 19:00:00,5351.0
2013-05-28 20:00:00,5351.0
2013-05-28 21:00:00,5351.0
2013-05-28 22:00:00,5351.0
2013-05-28 23:00:00,5351.0
2013-05-29 00:00:00,5351.0
2013-05-29 01:00:00,0.0
2013-05-29 02:00:00,5.0
2013-05-29 03:00:00,78.0
2013-05-29 04:00:00,280.0
2013-05-29 05:00:00,637.0
2013-05-29 06:00:00,1141.0
2013-05-29 07:00:00,1724.0
2013-05-29 08:00:00,2283.0
2013-05-29 09:00:00,2938.0
2013-05-29 10:00:00,3457.0
2013-05-29 11:00:00,4063.0
2013-05-29 12:00:00,4537.0
2013-05-29 13:00:00,4915.0
2013-05-29 14:00:00,5222.0
2013-05-29 15:00:00,5480.0
2013-05-29 16:00:00,5640.0
2013-05-29 17:00:00,5708.0
2013-05-29 18:00:00,5714.0
2013-05-29 19:00:00,5714.0
2013-05-29 20:00:00,5714.0
2013-05-29 21:00:00,5714.0
2013-05-29 22:00:00,5714.0
2013-05-29 23:00:00,5714.0
2013-05-30 00:00:00,5714.0
2013-05-30 01:00:00,0.0
2013-05-30 02:00:00,5.0
2013-05-30 03:00:00,64.0
2013-05-30 04:00:00,220.0
2013-05-30 05:00:00,496.0
2013-05-30 06:00:00,916.0
2013-05-30 07:00:00,1542.0
2013-05-30 08:00:00,2270.0
2013-05-30 09:00:00,3082.0
2013-05-30 10:00:00,3738.0
2013-05-30 11:00:00,4411.0
2013-05-30 12:00:00,5022.0
2013-05-30 13:00:00,5542.0
2013-05-30 14:00:00,6002.0
2013-05-30 15:00:00,6295.0
2013-05-30 16:00:00,6468.0
2013-05-30 17:00:00,6541.0
2013-05-30 18:00:00,6548.0
2013-05-30 19:00:00,6548.0
2013-05-30 20:00:00,6548.0
2013-05-30 21:00:00,6548.0
2013-05-30 22:00:00,6548.0
2013-05-30 23:00:00,6548.0
2013-05-31 00:00:00,6548.0
2013-05-31 01:00:00,0.0
2013-05-31 02:00:00,6.0
2013-05-31 03:00:00,80.0
2013-05-31 04:00:00,282.0
2013-05-31 05:00:00,638.0
2013-05-31 06:00:00,1143.0
2013-05-31 07:00:00,1787.0
2013-05-31 08:00:00,2510.0
2013-05-31 09:00:00,3237.0
2013-05-31 10:00:00,3987.0
2013-05-31 11:00:00,4755.0
2013-05-31 12:00:00,5369.0
2013-05-31 13:00:00,5918.0
2013-05-31 14:00:00,6369.0
2013-05-31 15:00:00,6671.0
2013-05-31 16:00:00,6876.0
2013-05-31 17:00:00,6955.0
2013-05-31 18:00:00,6962.0
2013-05-31 19:00:00,6962.0
2013-05-31 20:00:00,6962.0
2013-05-31 21:00:00,6962.0
2013-05-31 22:00:00,6962.0
2013-05-31 23:00:00,6962.0
2013-06-01 00:00:00,6962.0
2013-06-01 01:00:00,0.0
2013-06-01 02:00:00,6.0
2013-06-01 03:00:00,83.0
2013-06-01 04:00:00,289.0
2013-06-01 05:00:00,652.0
2013-06-01 06:00:00,1170.0
2013-06-01 07:00:00,1807.0
2013-06-01 08:00:00,2438.0
2013-06-01 09:00:00,3177.0
2013-06-01 10:00:00,3847.0
2013-06-01 11:00:00,4444.0
2013-06-01 12:00:00,5033.0
2013-06-01 13:00:00,5552.0
2013-06-01 14:00:00,6021.0
2013-06-01 15:00:00,6349.0
2013-06-01 16:00:00,6511.0
2013-06-01 17:00:00,6574.0
2013-06-01 18:00:00,6580.0
2013-06-01 19:00:00,6580.0
2013-06-01 20:00:00,6580.0
2013-06-01 21:00:00,6580.0
2013-06-01 22:00:00,6580.0
2013-06-01 23:00:00,6580.0
2013-06-02 00:00:00,6580.0
2013-06-02 01:00:00,0.0
2013-06-02 02:00:00,5.0
2013-06-02 03:00:00,54.0
2013-06-02 04:00:00,138.0
2013-06-02 05:00:00,252.0
2013-06-02 06:00:00,352.0
2013-06-02 07:00:00,510.0
2013-06-02 08:00:00,729.0
2013-06-02 09:00:00,968.0
2013-06-02 10:00:00,1188.0
2013-06-02 11:00:00,1420.0
2013-06-02 12:00:00,1559.0
2013-06-02 13:00:00,1645.0
2013-06-02 14:00:00,1701.0
2013-06-02 15:00:00,1763.0
2013-06-02 16:00:00,1812.0
2013-06-02 17:00:00,1837.0
2013-06-02 18:00:00,1840.0
2013-06-02 19:00:00,1840.0
2013-06-02 20:00:00,1840.0
2013-06-02 21:00:00,1840.0
2013-06-02 22:00:00,1840.0
2013-06-02 23:00:00,1840.0
2013-06-03 00:00:00,1840.0
2013-06-03 01:00:00,0.0
2013-06-03 02:00:00,3.0
2013-06-03 03:00:00,33.0
2013-06-03 04:00:00,108.0
2013-06-03 05:00:00,276.0
2013-06-03 06:00:00,517.0
2013-06-03 07:00:00,742.0
2013-06-03 08:00:00,1091.0
2013-06-03 09:00:00,1462.0
2013-06-03 10:00:00,2077.0
2013-06-03 11:00:00,2685.0
2013-06-03 12:00:00,3159.0
2013-06-03 13:00:00,3572.0
2013-06-03 14:00:00,3914.0
2013-06-03 15:00:00,4089.0
2013-06-03 16:00:00,4216.0
2013-06-03 17:00:00,4267.0
2013-06-03 18:00:00,4272.0
2013-06-03 19:00:00,4272.0
2013-06-03 20:00:00,4272.0
2013-06-03 21:00:00,4272.0
2013-06-03 22:00:00,4272.0
2013-06-03 23:00:00,4272.0
2013-06-04 00:00:00,4272.0
2013-06-04 01:00:00,0.0
2013-06-04 02:00:00,4.0
2013-06-04 03:00:00,46.0
2013-06-04 04:00:00,170.0
2013-06-04 05:00:00,362.0
2013-06-04 06:00:00,663.0
2013-06-04 07:00:00,951.0
2013-06-04 08:00:00,1283.0
2013-06-04 09:00:00,1618.0
2013-06-04 10:00:00,2172.0
2013-06-04 11:00:00,2725.0
2013-06-04 12:00:00,3288.0
2013-06-04 13:00:00,3772.0
2013-06-04 14:00:00,4178.0
2013-06-04 15:00:00,4483.0
2013-06-04 16:00:00,4691.0
2013-06-04 17:00:00,4775.0
2013-06-04 18:00:00,4783.0
2013-06-04 19:00:00,4783.0
2013-06-04 20:00:00,4783.0
2013-06-04 21:00:00,4783.0
2013-06-04 22:00:00,4783.0
2013-06-04 23:00:00,4783.0
2013-06-05 00:00:00,4783.0
2013-06-05 01:00:00,0.0
2013-06-05 02:00:00,6.0
2013-06-05 03:00:00,70.0
2013-06-05 04:00:00,250.0
2013-06-05 05:00:00,578.0
2013-06-05 06:00:00,1027.0
2013-06-05 07:00:00,1679.0
2013-06-05 08:00:00,2434.0
2013-06-05 09:00:00,3195.0
2013-06-05 10:00:00,3852.0
2013-06-05 11:00:00,4490.0
2013-06-05 12:00:00,5075.0
2013-06-05 13:00:00,5639.0
2013-06-05 14:00:00,6124.0
2013-06-05 15:00:00,6404.0
2013-06-05 16:00:00,6586.0
2013-06-05 17:00:00,6661.0
2013-06-05 18:00:00,6671.0
2013-06-05 19:00:00,6671.0
2013-06-05 20:00:00,6671.0
2013-06-05 21:00:00,6671.0
2013-06-05 22:00:00,6671.0
2013-06-05 23:00:00,6671.0
2013-06-06 00:00:00,6671.0
2013-06-06 01:00:00,0.0
2013-06-06 02:00:00,7.0
2013-06-06 03:00:00,84.0
2013-06-06 04:00:00,282.0
2013-06-06 05:00:00,636.0
2013-06-06 06:00:00,1142.0
2013-06-06 07:00:00,1692.0
2013-06-06 08:00:00,2350.0
2013-06-06 09:00:00,3099.0
2013-06-06 10:00:00,3826.0
2013-06-06 11:00:00,4460.0
2013-06-06 12:00:00,4973.0
2013-06-06 13:00:00,5464.0
2013-06-06 14:00:00,5812.0
2013-06-06 15:00:00,6078.0
2013-06-06 16:00:00,6232.0
2013-06-06 17:00:00,6314.0
2013-06-06 18:00:00,6325.0
2013-06-06 19:00:00,6325.0
2013-06-06 20:00:00,6325.0
2013-06-06 21:00:00,6325.0
2013-06-06 22:00:00,6325.0
2013-06-06 23:00:00,6325.0
2013-06-07 00:00:00,6325.0
2013-06-07 01:00:00,0.0
2013-06-07 02:00:00,6.0
2013-06-07 03:00:00,72.0
2013-06-07 04:00:00,273.0
2013-06-07 05:00:00,636.0
2013-06-07 06:00:00,1157.0
2013-06-07 07:00:00,1820.0
2013-06-07 08:00:00,2601.0
2013-06-07 09:00:00,3458.0
2013-06-07 10:00:00,4263.0
2013-06-07 11:00:00,5037.0
2013-06-07 12:00:00,5714.0
2013-06-07 13:00:00,6347.0
2013-06-07 14:00:00,6848.0
2013-06-07 15:00:00,7213.0
2013-06-07 16:00:00,7450.0
2013-06-07 17:00:00,7546.0
2013-06-07 18:00:00,7558.0
2013-06-07 19:00:00,7558.0
2013-06-07 20:00:00,7558.0
2013-06-07 21:00:00,7558.0
2013-06-07 22:00:00,7558.0
2013-06-07 23:00:00,7558.0
2013-06-08 00:00:00,7558.0
2013-06-08 01:00:00,0.0
2013-06-08 02:00:00,8.0
2013-06-08 03:00:00,90.0
2013-06-08 04:00:00,303.0
2013-06-08 05:00:00,670.0
2013-06-08 06:00:00,1192.0
2013-06-08 07:00:00,1850.0
2013-06-08 08:00:00,2616.0
2013-06-08 09:00:00,3451.0
2013-06-08 10:00:00,4288.0
2013-06-08 11:00:00,5075.0
2013-06-08 12:00:00,5620.0
2013-06-08 13:00:00,6097.0
2013-06-08 14:00:00,6558.0
2013-06-08 15:00:00,6871.0
2013-06-08 16:00:00,7067.0
2013-06-08 17:00:00,7151.0
2013-06-08 18:00:00,7162.0
2013-06-08 19:00:00,7162.0
2013-06-08 20:00:00,7162.0
2013-06-08 21:00:00,7162.0
2013-06-08 22:00:00,7162.0
2013-06-08 23:00:00,7162.0
2013-06-09 00:00:00,7162.0
2013-06-09 01:00:00,0.0
2013-06-09 02:00:00,8.0
2013-06-09 03:00:00,86.0
2013-06-09 04:00:00,278.0
2013-06-09 05:00:00,614.0
2013-06-09 06:00:00,1072.0
2013-06-09 07:00:00,1627.0
2013-06-09 08:00:00,2324.0
2013-06-09 09:00:00,3052.0
2013-06-09 10:00:00,3871.0
2013-06-09 11:00:00,4696.0
2013-06-09 12:00:00,5357.0
2013-06-09 13:00:00,5938.0
2013-06-09 14:00:00,6384.0
2013-06-09 15:00:00,6634.0
2013-06-09 16:00:00,6759.0
2013-06-09 17:00:00,6815.0
2013-06-09 18:00:00,6826.0
2013-06-09 19:00:00,6826.0
2013-06-09 20:00:00,6826.0
2013-06-09 21:00:00,6826.0
2013-06-09 22:00:00,6826.0
2013-06-09 23:00:00,6826.0
2013-06-10 00:00:00,6826.0
2013-06-10 01:00:00,0.0
2013-06-10 02:00:00,8.0
2013-06-10 03:00:00,80.0
2013-06-10 04:00:00,270.0
2013-06-10 05:00:00,616.0
2013-06-10 06:00:00,1110.0
2013-06-10 07:00:00,1641.0
2013-06-10 08:00:00,2331.0
2013-06-10 09:00:00,3053.0
2013-06-10 10:00:00,3874.0
2013-06-10 11:00:00,4653.0
2013-06-10 12:00:00,5326.0
2013-06-10 13:00:00,5889.0
2013-06-10 14:00:00,6391.0
2013-06-10 15:00:00,6726.0
2013-06-10 16:00:00,6920.0
2013-06-10 17:00:00,6992.0
2013-06-10 18:00:00,7003.0
2013-06-10 19:00:00,7003.0
2013-06-10 20:00:00,7003.0
2013-06-10 21:00:00,7003.0
2013-06-10 22:00:00,7003.0
2013-06-10 23:00:00,7003.0
2013-06-11 00:00:00,7003.0
2013-06-11 01:00:00,0.0
2013-06-11 02:00:00,8.0
2013-06-11 03:00:00,89.0
2013-06-11 04:00:00,298.0
2013-06-11 05:00:00,661.0
2013-06-11 06:00:00,1175.0
2013-06-11 07:00:00,1768.0
2013-06-11 08:00:00,2442.0
2013-06-11 09:00:00,3195.0
2013-06-11 10:00:00,3834.0
2013-06-11 11:00:00,4399.0
2013-06-11 12:00:00,4966.0
2013-06-11 13:00:00,5472.0
2013-06-11 14:00:00,5878.0
2013-06-11 15:00:00,6195.0
2013-06-11 16:00:00,6394.0
2013-06-11 17:00:00,6488.0
2013-06-11 18:00:00,6501.0
2013-06-11 19:00:00,6501.0
2013-06-11 20:00:00,6501.0
2013-06-11 21:00:00,6501.0
2013-06-11 22:00:00,6501.0
2013-06-11 23:00:00,6501.0
2013-06-12 00:00:00,6501.0
2013-06-12 01:00:00,0.0
2013-06-12 02:00:00,8.0
2013-06-12 03:00:00,79.0
2013-06-12 04:00:00,274.0
2013-06-12 05:00:00,568.0
2013-06-12 06:00:00,885.0
2013-06-12 07:00:00,1375.0
2013-06-12 08:00:00,1816.0
2013-06-12 09:00:00,2354.0
2013-06-12 10:00:00,3092.0
2013-06-12 11:00:00,3852.0
2013-06-12 12:00:00,4582.0
2013-06-12 13:00:00,5197.0
2013-06-12 14:00:00,5642.0
2013-06-12 15:00:00,5905.0
2013-06-12 16:00:00,6064.0
2013-06-12 17:00:00,6132.0
2013-06-12 18:00:00,6143.0
2013-06-12 19:00:00,6143.0
2013-06-12 20:00:00,6143.0
2013-06-12 21:00:00,6143.0
2013-06-12 22:00:00,6143.0
2013-06-12 23:00:00,6143.0
2013-06-13 00:00:00,6143.0
2013-06-13 01:00:00,0.0
2013-06-13 02:00:00,8.0
2013-06-13 03:00:00,87.0
2013-06-13 04:00:00,290.0
2013-06-13 05:00:00,636.0
2013-06-13 06:00:00,1109.0
2013-06-13 07:00:00,1717.0
2013-06-13 08:00:00,2445.0
2013-06-13 09:00:00,3217.0
2013-06-13 10:00:00,3976.0
2013-06-13 11:00:00,4760.0
2013-06-13 12:00:00,5439.0
2013-06-13 13:00:00,6030.0
2013-06-13 14:00:00,6471.0
2013-06-13 15:00:00,6743.0
2013-06-13 16:00:00,6909.0
2013-06-13 17:00:00,6985.0
2013-06-13 18:00:00,6997.0
2013-06-13 19:00:00,6997.0
2013-06-13 20:00:00,6997.0
2013-06-13 21:00:00,6997.0
2013-06-13 22:00:00,6997.0
2013-06-13 23:00:00,6997.0
2013-06-14 00:00:00,6997.0
2013-06-14 01:00:00,0.0
2013-06-14 02:00:00,8.0
2013-06-14 03:00:00,85.0
2013-06-14 04:00:00,280.0
2013-06-14 05:00:00,633.0
2013-06-14 06:00:00,1128.0
2013-06-14 07:00:00,1764.0
2013-06-14 08:00:00,2511.0
2013-06-14 09:00:00,3326.0
2013-06-14 10:00:00,4167.0
2013-06-14 11:00:00,4989.0
2013-06-14 12:00:00,5744.0
2013-06-14 13:00:00,6393.0
2013-06-14 14:00:00,6910.0
2013-06-14 15:00:00,7284.0
2013-06-14 16:00:00,7511.0
2013-06-14 17:00:00,7606.0
2013-06-14 18:00:00,7620.0
2013-06-14 19:00:00,7620.0
2013-06-14 20:00:00,7620.0
2013-06-14 21:00:00,7620.0
2013-06-14 22:00:00,7620.0
2013-06-14 23:00:00,7620.0
2013-06-15 00:00:00,7620.0
2013-06-15 01:00:00,0.0
2013-06-15 02:00:00,8.0
2013-06-15 03:00:00,85.0
2013-06-15 04:00:00,272.0
2013-06-15 05:00:00,590.0
2013-06-15 06:00:00,1048.0
2013-06-15 07:00:00,1588.0
2013-06-15 08:00:00,2259.0
2013-06-15 09:00:00,2978.0
2013-06-15 10:00:00,3789.0
2013-06-15 11:00:00,4598.0
2013-06-15 12:00:00,5351.0
2013-06-15 13:00:00,6015.0
2013-06-15 14:00:00,6526.0
2013-06-15 15:00:00,6726.0
2013-06-15 16:00:00,6864.0
2013-06-15 17:00:00,6934.0
2013-06-15 18:00:00,6947.0
2013-06-15 19:00:00,6947.0
2013-06-15 20:00:00,6947.0
2013-06-15 21:00:00,6947.0
2013-06-15 22:00:00,6947.0
2013-06-15 23:00:00,6947.0
2013-06-16 00:00:00,6947.0
2013-06-16 01:00:00,0.0
2013-06-16 02:00:00,4.0
2013-06-16 03:00:00,51.0
2013-06-16 04:00:00,149.0
2013-06-16 05:00:00,350.0
2013-06-16 06:00:00,632.0
2013-06-16 07:00:00,1194.0
2013-06-16 08:00:00,1853.0
2013-06-16 09:00:00,2592.0
2013-06-16 10:00:00,3364.0
2013-06-16 11:00:00,4054.0
2013-06-16 12:00:00,4669.0
2013-06-16 13:00:00,5147.0
2013-06-16 14:00:00,5522.0
2013-06-16 15:00:00,5780.0
2013-06-16 16:00:00,5932.0
2013-06-16 17:00:00,6006.0
2013-06-16 18:00:00,6015.0
2013-06-16 19:00:00,6015.0
2013-06-16 20:00:00,6015.0
2013-06-16 21:00:00,6015.0
2013-06-16 22:00:00,6015.0
2013-06-16 23:00:00,6015.0
2013-06-17 00:00:00,6015.0
2013-06-17 01:00:00,0.0
2013-06-17 02:00:00,4.0
2013-06-17 03:00:00,34.0
2013-06-17 04:00:00,128.0
